"NAME","GEOID","has_computer","with_internet","total_population","65_and_older","number_providers","mean_lowest_cost","mean_d_mbps","mean_u_mbps","mean_lat_ms","index"
"Census Tract 135.01, Spokane County, Washington",53063013501,-1.37657647050498,-1.38797254545887,-1.41015615170319,-0.844721787679587,0.205019794424694,0.68760021889373,-1.51370982814494,-0.97956473023127,1.34183038958502,-6.581929609199
"Census Tract 135.02, Spokane County, Washington",53063013502,-0.935524643930458,-0.842132208502115,-1.03144130318891,-0.559861676232355,0.205019794424694,0.68760021889373,-1.64519907524553,-0.863647313477116,0.524813472700759,-4.87646108370285
"Census Tract 135.03, Spokane County, Washington",53063013503,1.47750270476651,1.68476501573123,1.66298670738733,0.864438881003803,0.205019794424694,0.68760021889373,-0.112856766067854,-0.25619114979502,-0.0458255630927813,2.85477942943947
"Census Tract 136, Spokane County, Washington",53063013600,0.927099185652853,1.00723592615205,1.00806629266339,0.0256841084091767,0.706487129436445,0.949256180949263,-0.2296117307883,-0.524688903894411,-0.234993764337535,1.40103867555448
"Census Tract 137, Spokane County, Washington",53063013700,-0.124499590931854,-0.151243390396018,-0.437029839825323,-0.673805720811248,1.2079544644482,0.106142525436987,-0.453971286512456,-0.441801566888141,0.0336344873874401,-1.1472510711871
"Census Tract 138, Spokane County, Washington",53063013800,-1.04852139288757,-1.06543052816624,-0.197841514447881,-1.99682268286617,0.706487129436445,0.658527334220892,0.8328636343115,-0.536193497203887,-0.608910486092262,-1.09027887059652
"Census Tract 139, Spokane County, Washington",53063013900,1.27155701715114,1.48246055518083,1.33552650002536,0.370681354495268,0.706487129436445,0.0770696407641492,-0.482962519794388,-0.905259830592912,1.78762134119907,0.0670168362340946
"Census Tract 140.01, Spokane County, Washington",53063014001,0.491514943705288,0.367877489506905,1.12766045535211,-0.629494147919456,-0.296447540587057,1.41442233571466,0.0401563431295388,1.8135839065325,0.0461675486221819,2.9311792219031
"Census Tract 140.02, Spokane County, Washington",53063014002,1.96958532119263,2.0492947512513,1.81817437087627,-0.195873756049781,0.205019794424694,0.332264961781282,-0.248044613362136,1.29334889891957,-0.416059221055952,5.98588153267483
"Census Tract 141, Spokane County, Washington",53063014100,1.44651972521376,1.53971653458189,1.75054671935586,1.26324303702993,1.2079544644482,-0.263876006762767,-0.701684045556025,-0.444125162101097,1.56798283413347,0.768615755659612
"Census Tract 142, Spokane County, Washington",53063014200,0.0686883992206223,-0.0901703457015566,-0.138756303119525,-0.107250610266198,1.70942179945995,-1.10522766926457,-1.60711140423083,-0.869756412552033,1.84069263897209,-3.59699972961883
"Census Tract 143, Spokane County, Washington",53063014300,-0.640275074074787,-0.622650954131394,-0.571573272850133,-0.645319709666525,2.2108891344717,-1.41459298052679,-1.83245749224821,-0.936677843108766,0.966017564250561,-4.27673047370881
"Census Tract 144, Spokane County, Washington",53063014400,0.444129210271661,0.499566242129338,0.518299721652435,-0.278166677134537,-0.296447540587057,0.723941324734776,0.262374870991322,-0.203814104326912,-0.781199763031495,1.66181343913133
"Census Tract 145, Spokane County, Washington",53063014500,-1.11959999303801,-1.16658275844144,-1.23930734786216,-1.31315841539281,0.706487129436445,0.0189238714184761,0.292190598018892,-0.03377560994842,-0.639263564861863,-1.53012724653924
"Census Tract 9410, Stevens County, Washington",53065941000,-1.19796870602439,-1.46049678603354,-1.09550960462929,-0.825731113583105,-0.296447540587057,-2.36505267175417,-1.85403179080584,-0.684188907821779,0.728100585292671,-4.94797111128373
"Census Tract 9501.01, Stevens County, Washington",53065950101,0.369405553703251,0.175115692190011,0.607995343668976,1.73800988944198,-0.797914875598808,1.39365598951977,-1.10030816584096,-0.892784278666496,0.835667516040454,-2.64928330475707
"Census Tract 9501.02, Stevens County, Washington",53065950102,-0.361428258099986,-0.416529428287586,-0.547369692305988,0.744164611726083,0.205019794424694,0.0415361150529106,-1.1760369435658,-0.913053422646534,1.04667063764824,-4.00626569506317
"Census Tract 9502, Stevens County, Washington",53065950200,-0.146369929439682,-0.349730785653018,0.435010929779933,0.164949051783379,1.70942179945995,-0.790271418642149,-1.06761353377834,-0.86657993222207,1.04785940287793,-2.88052357252806
"Census Tract 9503, Stevens County, Washington",53065950300,-0.749626766613924,-0.687541064119259,-0.713235406034987,-0.0661041497238202,1.70942179945995,-0.790271418642149,0.0260683912655429,-0.729336253549855,0.0378555308316852,-2.23790177134709
"Census Tract 9505, Stevens County, Washington",53065950500,-0.620227263775945,-0.657004541772028,-0.876965509715974,0.636550791846018,1.2079544644482,-0.63389453896249,0.0158154840222842,-0.760213469286645,0.103959831264673,-2.44226917116875
"Census Tract 9506, Stevens County, Washington",53065950600,-0.908186720795674,-0.870760198202644,-0.926796410836275,-0.138901733760335,1.70942179945995,-0.790271418642149,-1.07000233268251,-0.854350508505595,1.59416678913346,-5.01678122386627
"Census Tract 9507, Stevens County, Washington",53065950700,-0.924589474676544,-0.901296720549875,-0.938186331092343,-0.135736621410921,0.205019794424694,0.299961756589244,-0.52797391435073,-0.861764975698449,0.578275437471671,-3.9952129423962
"Census Tract 9508, Stevens County, Washington",53065950800,-0.281237016904618,-0.384084373293653,-0.303198276816516,1.06700607136628,1.2079544644482,-0.23744611160564,-1.45433605698303,-0.955382674867772,1.18440909095336,-4.24232847700017
"Census Tract 9509, Stevens County, Washington",53065950900,-1.42213967572962,-1.49866743896758,-1.58669991567225,-0.39211072171343,0.205019794424694,0.299961756589244,-1.42065378662798,-0.979145432121056,3.49042625859201,-8.57970441828408
"Census Tract 9511, Stevens County, Washington",53065951100,0.0632208145936654,-0.294383338898663,-0.102450932303306,0.949896914437973,0.205019794424694,0.299961756589244,-1.12058029739349,-0.980331968037746,2.03061727904095,-4.2581696148182
"Census Tract 9513.01, Stevens County, Washington",53065951301,-1.04123128005162,-0.992906287591567,-0.607166773650348,-0.515550103340564,-0.296447540587057,0.68760021889373,-1.34368437021789,-1.02081997735559,2.04888660572353,-6.20213899367504
"Census Tract 9513.02, Stevens County, Washington",53065951302,-1.54789412214963,-1.55783195101534,-1.65290382716065,-0.901693809969033,0.205019794424694,-0.669134399172013,-0.948835662378031,-0.944312821933597,1.19536955783271,-5.97824489580086
"Census Tract 9514.01, Stevens County, Washington",53065951401,-0.423394217205497,-0.540584050323211,0.0641266514416979,0.642881016544845,-1.29938221061056,1.7536059902311,-1.84991176916645,-1.01465671859459,1.06349549116552,-5.05627600928438
"Census Tract 9514.02, Stevens County, Washington",53065951402,0.247296163701214,0.251456998058088,0.486977440948247,0.487790511423575,-0.296447540587057,0.68760021889373,-0.567631088970146,-0.864560171775015,0.638816074288887,-1.59502473435285
"Census Tract 9601, Lincoln County, Washington",53043960100,-1.19432364960642,-1.14177183403432,-1.3453759802468,-0.75293352954659,-0.296447540587057,-2.40139377759522,-1.83123944798417,-1.13453657283662,0.96578334515445,-5.44630174037334
"Census Tract 9602, Lincoln County, Washington",53043960200,-0.191933134664322,-0.145517792455912,-0.353741047952821,0.484625399074161,2.2108891344717,-0.631861470104252,-1.51556180149321,-1.00954635112327,2.73664819413439,-5.1686357350105
"Census Tract 9603, Lincoln County, Washington",53043960300,-0.591066812432175,-0.769607967927442,-0.792964847827468,0.307379107506995,1.2079544644482,-1.34750170820487,-1.62786494766138,-0.56301017062792,3.68925132525307,-6.4584787378567
"Census Tract 9604, Lincoln County, Washington",53043960400,-0.241141396306934,-0.290566273605259,-0.523166111761842,0.696687926484878,2.2108891344717,-0.631861470104252,-1.87736952589726,-1.00204433895027,2.23552200973591,-5.32091499626285
"Census Tract 9400, Ferry County, Washington",53019940000,-1.5770545734934,-1.71242309539819,-1.48846185346366,-0.743438192498349,1.70942179945995,-1.85627718997952,-1.95303067928538,-0.981497316817069,2.79995865215951,-8.11024960036152
"Census Tract 9701, Ferry County, Washington",53019970100,-0.530923381535649,-0.954735634657529,-0.511064321489769,0.541597421363607,1.70942179945995,-2.17123344060191,-1.44567562133805,-0.895513310989397,1.11718059139819,-4.26594831751016
"Census Tract 9702, Ferry County, Washington",53019970200,-0.59288934064116,-0.645553345891817,-0.550929042386009,0.842283094557908,1.70942179945995,-2.17123344060191,-1.44860530440663,-0.935235554799325,0.449262722074173,-3.66742193717123
"Census Tract 9703, Garfield County, Washington",53023970300,-0.895429023332774,-0.949010036717423,-1.05635675374906,-0.110415722615612,1.70942179945995,-0.184586321291385,-1.09743786904333,1.30848368791043,0.936170192227177,-2.48110664040231
"Census Tract 9701, Pend Oreille County, Washington",53051970100,-0.940992228557415,-1.07879025669315,-1.25923970831028,0.092151467746864,-0.797914875598808,1.26905791235047,-1.66278317885247,-0.735278574463229,0.937986428465995,-5.69654893874895
"Census Tract 9702, Pend Oreille County, Washington",53051970200,-0.498117873773908,-0.823046882035096,-0.653438324690627,0.218755961723411,2.2108891344717,-0.743680257307476,-1.65392344732929,-0.43723509750663,1.17995602206784,-4.2282083032683
"Census Tract 9703, Pend Oreille County, Washington",53051970300,-0.308574940039402,-0.685632531472557,-0.358724138064851,0.297883770458754,-0.797914875598808,0.729132911283485,-1.47507192789581,0.427325009978401,1.3389521096717,-3.23300427712598
"Census Tract 9704, Pend Oreille County, Washington",53051970400,-0.492650289146951,-0.655096009125327,-0.754523866963236,0.370681354495268,-0.296447540587057,0.324189160483265,-1.59427118435625,0.800486310862632,0.63619758649871,-2.59030679580625
"Census Tract 9705, Pend Oreille County, Washington",53051970500,-0.632984961238844,-0.779150631160952,-0.619980433938425,0.348525568049373,-0.296447540587057,0.324189160483265,-1.55396532404547,0.258736120584207,-0.012891870035191,-2.77127160758181
"Census Tract 1, Whitman County, Washington",53075000100,-0.416104104369554,-0.473785407688644,1.75980102956392,-1.72462302081659,-0.296447540587057,-0.475315168019756,0.110707101789539,2.22614286811267,-0.43014130003607,3.12858520599106
"Census Tract 2.01, Whitman County, Washington",53075000201,0.892471149682126,1.08739429731353,0.39301059883568,-0.578852350328837,0.205019794424694,-1.28289529782079,0.39166158387338,2.81452828426641,-0.483443810411663,6.20935648724493
"Census Tract 2.02, Whitman County, Washington",53075000202,-0.807947669301464,-0.796327424981269,-0.926796410836275,-1.64233009973184,-0.797914875598808,-0.226119013681141,0.187227882884658,2.06066703347044,-0.44440225176345,1.345402606404
"Census Tract 3, Whitman County, Washington",53075000300,1.75452699253233,1.81454523570696,1.65088491711526,0.247241972868135,1.70942179945995,-1.46863872767503,0.515237990531811,1.75995961731745,0.0896826071438278,6.50859157665495
"Census Tract 4, Whitman County, Washington",53075000400,0.70292821594762,0.564456352117204,0.516164111604422,0.943566689739145,-0.296447540587057,-0.32995074465557,-0.041189841089797,1.71533946283118,-0.322940445268628,3.29910903002946
"Census Tract 5, Whitman County, Washington",53075000500,-1.74654969692906,-2.13802587561272,0.20721252465856,-1.97466689642027,-0.797914875598808,-0.226119013681141,0.319174735789302,-0.777855816031797,0.634053528552054,-4.10558688203949
"Census Tract 6.01, Whitman County, Washington",53075000601,1.57045164342478,1.11983935230746,0.660673724853293,-1.83223684069666,-0.296447540587057,-0.475315168019756,0.796755915826868,3.36493096376946,-0.413127864200589,8.13516745298152
"Census Tract 6.02, Whitman County, Washington",53075000602,1.01822559610213,0.61026113563805,0.453519550196045,-1.70563234672011,-0.797914875598808,-0.226119013681141,0.122654219562852,2.90981566995094,-0.359525291589349,5.83615601506065
"Census Tract 7, Whitman County, Washington",53075000700,-0.0534209907814147,-0.15315192304272,-0.232011275216087,0.297883770458754,1.70942179945995,-1.27481949652278,-0.846803977798651,0.974298771394799,0.876326709670965,-0.499286872998973
"Census Tract 8, Whitman County, Washington",53075000800,-0.191933134664322,-0.385992905940355,-0.0398063708949285,0.617560117749536,1.2079544644482,-1.8232398210331,-1.80398559213733,0.225777662861917,1.79070879234945,-3.08780821866856
"Census Tract 9, Whitman County, Washington",53075000900,0.099671378773378,0.0300672110406647,0.114669422578003,0.769485510521393,4.2167584745187,-2.66433236691573,-0.321514154608039,4.56222065639021,-0.690200133900348,5.64717697258417
"Census Tract 10, Whitman County, Washington",53075001000,-0.988377961991041,-1.07497319139975,-1.2300530376541,-0.601008136774733,5.2196931445422,-2.1737836936434,-1.76011975400266,-0.105422503320119,0.344953641590233,-3.67588169013826
"Census Tract 9501, Adams County, Washington",53001950100,-0.665790469000585,-0.740979978226913,-0.808625988179562,-0.398440946412257,1.70942179945995,-1.27481949652278,-1.6218688536066,-0.934956177071987,0.733392235544064,-4.19279158051084
"Census Tract 9502, Adams County, Washington",53001950200,-1.53149136826876,-1.54828928778183,-1.40873241167118,-1.27517706719985,1.70942179945995,-0.741816610854106,-1.62991317272178,-0.953500941198665,1.63307660558109,-6.74164026283903
"Census Tract 9503.01, Adams County, Washington",53001950301,-1.95067285633545,-1.85365451125414,-1.53829275458396,-1.17705858436802,-0.296447540587057,-1.63823055493324,-1.32168967013453,-0.794596029823178,1.59686497513659,-6.80410570584726
"Census Tract 9503.02, Adams County, Washington",53001950302,-1.49868586050702,-1.49485037367417,-0.9310676309323,-1.18022369671744,-0.296447540587057,-1.63823055493324,-1.33439208866274,-0.651406110616423,0.821233519697905,-4.97905747672185
"Census Tract 9503.03, Adams County, Washington",53001950303,-1.42213967572962,-1.41469200251269,-0.874118029651957,-1.13907723617506,-0.296447540587057,-1.63823055493324,-1.48631079680681,-0.757763042709155,0.499424821314356,-4.78012209578769
"Census Tract 9504, Adams County, Washington",53001950400,-1.23077421378613,-1.17039982373485,-0.425639919569254,-1.02196807924675,0.205019794424694,-1.86435299127754,0.800290951044867,-0.0511627241498196,-0.193000802575494,-0.93554982551891
"Census Tract 9505, Adams County, Washington",53001950500,0.238183522656286,0.133127973962569,1.36542504069754,-0.841556675330173,0.205019794424694,-1.86435299127754,-0.100428698502358,0.0206919253602903,-0.0974351772917735,1.59442501038672
