NAME,GEOID,has_computer,with_internet,sixtyfive_and_older,number_providers,mean_lowest_cost,mean_d_mbps,mean_u_mbps,mean_lat_ms,index
"Census Tract 120, Spokane County, Washington",53063012000,0.6829263524938934,0.763123106757113,0.38121970225938256,-0.2972608412664625,-1.4605209866681839,0.7461893009951334,-0.6647266572698263,-0.7060201249895427,1.362944974676823
"Census Tract 121, Spokane County, Washington",53063012100,-0.6950299825183518,-0.6549794893836645,-0.8057799275134513,-0.8001039465863669,-1.309551927940958,0.6937544168120131,-0.5368837692220666,-0.8082552096154255,0.9999118185252115
"Census Tract 122, Spokane County, Washington",53063012200,-0.9910895664334496,-1.0071129275616713,-1.1485498740788684,-0.2972608412664625,0.7259274500711173,-0.1302902424358763,-0.36660753614698605,-0.4693249472708055,-0.48541527669226253
"Census Tract 123, Spokane County, Washington",53063012300,1.5674500476476423,1.6243190153446296,0.9207649885197616,-0.2972608412664625,-1.168994528436277,0.4548706672907223,-0.17676368810412244,-0.6046102988294209,1.8944294144208735
"Census Tract 124.01, Spokane County, Washington",53063012401,0.7980606351275426,0.910483295559866,2.6409623129499114,-0.8001039465863669,-1.309551927940958,0.3971335092609932,-0.1133503646620136,-0.41875154946308396,0.33705353162526375
"Census Tract 124.02, Spokane County, Washington",53063012402,1.8379242354219292,1.9209531616358855,1.288925301497432,-0.8001039465863669,-0.8930855590382146,0.6107440542995682,-0.5438816364909638,-0.3020262782383875,1.3560362813890547
"Census Tract 125, Spokane County, Washington",53063012500,-0.3057664555188714,-0.1325206381739043,-0.22497529583316092,-0.8001039465863669,-1.309551927940958,0.6402982523875697,-0.6640264196053379,-0.7214138492937621,0.8090970792093608
"Census Tract 126, Spokane County, Washington",53063012600,0.4672780135927728,0.3306113837776047,-0.25036566224541407,-0.8001039465863669,-1.309551927940958,1.210023821894161,-0.2702550380561874,-0.708081803750354,2.231390611654864
"Census Tract 127.01, Spokane County, Washington",53063012701,0.3155931650436795,0.3688867574926054,0.6129067957711923,-1.3029470519062711,-1.1082598496379727,0.7279769106244917,-0.34511759191294383,-0.6694950819173364,1.1810820599743683
"Census Tract 127.02, Spokane County, Washington",53063012702,-0.9709867551799553,-0.9037694185311692,-0.6058307920169579,-1.3029470519062711,-1.1082598496379727,0.6487446311381218,-0.279825670922711,-0.7024038939550725,0.7931915479677711
"Census Tract 128.01, Spokane County, Washington",53063012801,0.37041901391684573,0.4339548928081067,-0.07263309735964213,-1.3029470519062711,-1.1082598496379727,0.8962794052949375,-0.22491108190582015,-0.6521125871128916,1.8306684485175237
"Census Tract 128.02, Spokane County, Washington",53063012802,-0.1339787957162838,-0.010039442285901926,0.47643357630533184,-1.3029470519062711,-1.1082598496379727,1.389649860942897,-0.30101576601842095,-0.7376796668003973,1.5890328620127616
"Census Tract 129.01, Spokane County, Washington",53063012901,-0.5981709828424248,-0.6568932580694145,0.3970886812670408,-1.3029470519062711,-1.1082598496379727,0.8586887756031759,-0.566516299358361,-0.6695799041296961,0.3908352910926781
"Census Tract 129.02, Spokane County, Washington",53063012902,2.0316422347737833,1.8348335707771337,2.0188983358497095,-1.3029470519062711,-1.1082598496379727,0.7792070516746554,-0.6656152079058252,-0.6287745957863186,1.435713196617828
"Census Tract 130.01, Spokane County, Washington",53063013001,-1.8061671863478546,-1.719034878660685,-1.4088011298044631,-1.3029470519062711,-1.1082598496379727,-0.03460380155070479,-0.740044837462181,-0.6591160605186752,-0.5835253733055922
"Census Tract 130.02, Spokane County, Washington",53063013002,-0.2893187008569215,-0.3085873572629077,-0.701044666062907,-1.3029470519062711,-1.1082598496379727,0.9473043716356007,-0.07982792480859709,-0.635719138954507,1.76899215316444
"Census Tract 130.03, Spokane County, Washington",53063013003,1.4431781235351322,1.5822161042581289,1.3301846469173433,-0.8001039465863669,-0.8930855590382146,0.434596065632336,0.330588783529918,-0.5985379083893068,2.080853179607673
"Census Tract 131.01, Spokane County, Washington",53063013101,3.6124542106167437,3.1170585902296586,1.3270108511158116,-1.3029470519062711,1.8070047326810954,0.8372540632196604,-0.46985188945178125,-0.7657741838440838,2.554982942389609
"Census Tract 131.02, Spokane County, Washington",53063013102,1.083155049268007,1.2683580397951228,0.9683719255427362,-2.30863326254608,-0.4766191901354983,0.5306628805587426,-0.11267608236211625,-0.6207498651703603,1.5758829360659246
"Census Tract 132.01, Spokane County, Washington",53063013201,2.282013611294576,2.299879361414393,2.5743126011177466,-0.8001039465863669,1.189246285475394,1.006756505964548,-0.01916567378442332,-0.17788414803079197,1.2720939475536008
"Census Tract 132.03, Spokane County, Washington",53063013203,-0.6201013223916912,-0.5210156813811618,-0.215453908428566,-0.8001039465863669,1.189246285475394,0.6921132266349137,0.4486465804876515,-0.6580498946830453,1.0246466343565848
"Census Tract 132.04, Spokane County, Washington",53063013204,0.2954903537901852,0.3841969069786057,0.006711797678648905,-2.6796863678408177e-15,8.285680287142066e-15,0.19173147898465748,-0.43351652972025223,-0.32955178700404936,0.26796285406461623
"Census Tract 132.05, Spokane County, Washington",53063013205,-0.32404173847659345,-0.30093228251990756,-0.9930338798038181,-2.30863326254608,-0.4766191901354983,0.5049068946311304,-0.22470109082542214,-0.4732164302847789,1.0977076190313741
"Census Tract 133, Spokane County, Washington",53063013300,-0.3770400590539875,-0.375569261264159,-0.4598361851465024,1.7141115800131548,-1.083965978118628,-1.2821144836215979,-0.9414938764433686,1.7221955592646894,-3.511003897487777
"Census Tract 134.01, Spokane County, Washington",53063013401,1.1233606717749955,1.2989783387671234,1.200059019054546,-0.8001039465863669,-1.309551927940958,0.5854717465178406,-0.5469339736385509,-0.5230713073836578,1.1430027051694251
"Census Tract 135.01, Spokane County, Washington",53063013501,-1.38035309343293,-1.3917804333974286,-0.8470392729333626,0.2055822640534418,0.6894866427921289,-1.5178626749832562,-0.9822521556659393,1.3455116870089634,-4.443979132195188
"Census Tract 135.02, Spokane County, Washington",53063013502,-0.9380912458560555,-0.844442589272918,-0.5613976507955148,0.2055822640534418,0.6894866427921289,-1.6497126614368864,-0.8660167207099324,0.5262532928897317,-3.4453292781106537
"Census Tract 135.03, Spokane County, Washington",53063013503,1.4815562177463486,1.689387150660131,0.8668104598937237,0.2055822640534418,0.6894866427921289,-0.11316638740705169,-0.2568940074937994,-0.04595128503847108,0.30954998418127455
"Census Tract 136, Spokane County, Washington",53063013600,0.9296426724231416,1.0099992672188678,0.025754572487838752,0.7084253693733461,0.9518604552008446,-0.23024166813330166,-0.5261283823301871,-0.2356384672344236,-0.06442839729692329
"Census Tract 137, Spokane County, Washington",53063013700,-0.12484115423742274,-0.15165832503140467,-0.6756542996506539,1.2112684746932505,0.10643372632831531,-0.4552167519159473,-0.44301364479508215,0.03372676324639801,-0.7431921971656384
"Census Tract 138, Spokane County, Washington",53063013800,-1.0513980001939325,-1.0683535255056724,-2.00230094469088,0.7084253693733461,0.6603339969689378,0.8351485868474411,-0.537664538369232,-0.6105810255443866,0.6443933408095428
"Census Tract 139, Spokane County, Washington",53063013900,1.275045520324089,1.4865276699706271,0.37169831485478766,0.7084253693733461,0.07728108050512421,-0.48428752233850925,-0.9077434013245222,1.7925256613645835,-2.1320976934032845
"Census Tract 140.01, Spokane County, Washington",53063014001,0.4928634097335837,0.3688867574926054,-0.631221158429211,-0.2972608412664625,1.418302788371896,0.04026651163046485,1.8185594547202923,0.046294208801539484,2.228281448159083
"Census Tract 140.02, Spokane County, Washington",53063014002,1.9749888576048449,2.054916969638388,-0.19641113361937615,0.2055822640534418,0.3331765271753604,-0.2487251211247263,1.2968971878887343,-0.41720067511047987,3.16051363578691
"Census Tract 141, Spokane County, Washington",53063014100,1.450488236718221,1.543940730543128,1.2667087308867104,1.2112684746932505,-0.2645999477850291,-0.703609108283308,-0.44534361476682877,1.5722845783873547,-1.9126638297027903
"Census Tract 142, Spokane County, Washington",53063014200,0.06887684511443135,-0.09041772708740348,-0.10754485117649018,1.7141115800131548,-1.1082598496379727,-1.6115204973012365,-0.8721425800332852,1.8457425596794375,-3.6998827271990846
"Census Tract 143, Spokane County, Washington",53063014300,-0.6420316619409577,-0.6243591904116639,-0.6470901374368692,2.216954685333059,-1.4184739013462646,-1.8374848199179734,-0.9392476088240626,0.9686678231792296,-3.3525866562536515
"Census Tract 144, Spokane County, Washington",53063014400,0.4453476740435063,0.500936796809358,-0.27892982445919884,-0.2972608412664625,0.7259274500711173,0.2630946936635343,-0.2043732661576803,-0.7833429762852355,1.0535521446605056
"Census Tract 145, Spokane County, Washington",53063014500,-1.1226716037290485,-1.1697832658504244,-1.3167610515600454,0.7084253693733461,0.01897578885874409,0.2929922198215691,-0.03386827297562517,-0.6410173776632512,0.49890929027609454
"Census Tract 9410, Stevens County, Washington",53065941000,-1.2012553204472536,-1.4645036434559302,-0.8279964981241728,-0.2972608412664625,-2.3715411686428927,-1.859118307334589,-0.6860659728244811,0.7300981215161839,-2.9810859979825812
"Census Tract 9501.01, Stevens County, Washington",53065950101,0.37041901391684573,0.17559612023185167,1.7427781011164567,-0.8001039465863669,1.397479469926752,-1.1033268496089603,-0.895233622853883,0.8379601609961418,-3.640205899323464
"Census Tract 9501.02, Stevens County, Washington",53065950102,-0.36241983268780986,-0.41767217235065984,0.7462062194355213,0.2055822640534418,0.04165006894345357,-1.1792633884312729,-0.9155583750151771,1.0495421674272654,-3.6390856864632157
"Census Tract 9502, Stevens County, Washington",53065950200,-0.14677149378668924,-0.35069026834940853,0.16540158775523098,1.7141115800131548,-0.792439519886721,-1.0705425201704848,-0.8689573850632694,1.0507341940217296,-2.92636344947453
"Census Tract 9503, Stevens County, Washington",53065950300,-0.7516833596872903,-0.6894273257271651,-0.06628550575657885,1.7141115800131548,-0.792439519886721,0.02613990962014041,-0.7313371798161099,0.03795938707850602,-1.201977284343586
"Census Tract 9505, Stevens County, Washington",53065950500,-0.6219288506874635,-0.6588070267551644,0.6382971621834456,1.2112684746932505,-0.6356336218983425,0.015858873634743084,-0.7622991068663657,0.10424504395772148,-1.6085045957979265
"Census Tract 9506, Stevens County, Washington",53065950600,-0.9106783214194724,-0.8731491195591686,-0.1392828091918066,1.7141115800131548,-0.792439519886721,-1.0729378727190766,-0.856694410052702,1.5985403687898116,-3.7867676751553785
"Census Tract 9507, Stevens County, Washington",53065950700,-0.9271260760814223,-0.9037694185311692,-0.13610901339027495,0.2055822640534418,0.3007846984829295,-0.5294224051778069,-0.8641292187575604,0.5798619299932408,-2.655224001514296
"Census Tract 9508, Stevens County, Washington",53065950800,-0.2820085876738327,-0.3851381046929092,1.0699333911917488,1.2112684746932505,-0.23809754249121656,-1.4583260125106965,-0.9580037570903581,1.1876585047162789,-4.13280146408674
"Census Tract 9509, Stevens County, Washington",53065950900,-1.4260413008272352,-1.5027790171709308,-0.39318647331433787,0.2055822640534418,0.3007846984829295,-1.4245513352046237,-0.9818317072158133,3.5000022059650484,-6.490562484850931
"Census Tract 9511, Stevens County, Washington",53065951100,0.06339426022711472,-0.29519097646265746,0.952502946535078,0.2055822640534418,0.3007846984829295,-1.1236545975391172,-0.9830214983811891,2.036188255981381,-4.489403129862655
