label,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,car_track_van_drove_alone,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_older,car_truck_van_carpool,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,public_transportation_no_taxi,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,walked,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,taxi_motorcycle_bicycle_other,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,worked_from_home,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,tract,county,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_car_track_van_drove_alone,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_older,standardized_car_truck_van_carpool,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_public_transportation_no_taxi,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_walked,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_taxi_motorcycle_bicycle_other,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_worked_from_home,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,index
Estimate,321,1026,1389,420,189,44,83,2627,166,907,1082,267,88,44,73,102,8,24,0,22,48,0,0,197,44,37,94,0,22,0,0,175,85,46,44,0,0,0,0,49,18,0,0,0,31,0,0,322,0,12,169,131,0,0,10,140.02,Spokane,3.566456517,4.159237919,1.691217766,0.581480718,0.315116993,-1.016923041,-0.090514882,2.425393433,3.582112497,5.765462059,1.736491541,0.171149335,-0.450799272,-0.810752574,0.187074161,-0.520638284,-0.058695329,0.13947926,-1.041929257,-0.246134853,2.218566547,-0.393347338,-0.476097339,2.699942985,5.605831825,1.318362086,2.402596342,-0.424326734,3.476998777,-0.28395955,-0.267278524,0.955299219,1.678780674,0.540705133,0.606262493,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.760217647,3.390379121,-0.225569061,-0.658895362,-0.430617602,3.147705633,-0.210109806,-0.294079843,1.925634412,-0.230269159,0.313585976,2.028232651,2.621455299,-0.670868129,-0.614648347,-0.162043602,48.92169206
Estimate,49,184,1238,602,312,220,93,2060,39,169,942,419,247,151,93,175,10,0,104,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,28,0,20,0,0,415,0,15,164,136,31,69,0,141,Spokane,-0.207115875,0.021696542,1.304450955,1.6043389,1.555363261,1.019198885,0.082209033,1.428888871,0.040534391,0.308727675,1.282217098,1.199376097,1.403180433,0.662187317,0.606872707,0.108792199,0.081713105,-0.615875746,0.334198267,0.580639707,0.143724963,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.727375383,-0.20174337,-0.225569061,0.89982109,-0.430617602,1.910624134,-0.210109806,-0.294079843,2.869484768,-0.230269159,0.499904917,1.940689235,2.752442171,1.245463642,2.432530562,-0.66380298,18.79543083
Estimate,118,331,546,296,176,252,123,1110,78,267,235,223,149,130,28,240,8,8,150,2,0,72,0,15,15,0,0,0,0,0,0,166,17,21,128,0,0,0,0,13,0,0,0,0,0,13,0,298,0,35,33,71,27,37,95,142,Spokane,0.750150651,0.744046403,-0.468016814,-0.115411669,0.184034055,1.389402871,0.600380777,-0.240739583,1.12810562,1.03333468,-1.011868838,-0.126495254,0.260475961,0.373105657,-0.757472568,0.669243998,-0.058695329,-0.364090744,0.942870057,-0.9075545,-0.710621571,2.994067384,-0.476097339,-0.391407734,1.678937752,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,0.879786749,0.142018374,0.104036822,2.878748969,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.422103849,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,1.197921823,-0.294079843,1.682060127,-0.230269159,1.742031187,-0.352948264,1.049612836,0.998195026,1.01934614,4.10291111,16.05935113
Estimate,33,112,414,297,198,177,79,1071,32,98,360,191,182,137,71,75,1,14,11,20,14,13,2,0,0,0,0,0,0,0,0,70,0,0,20,44,2,1,3,2,0,0,2,0,0,0,0,92,0,0,21,42,0,26,3,143,Spokane,-0.429090721,-0.332107471,-0.806117602,-0.109791569,0.40586672,0.521737278,-0.159604448,-0.309282225,-0.154670702,-0.216242706,-0.606266657,-0.342964046,0.645264201,0.46946621,0.145094306,-0.753441339,-0.550124846,-0.175251992,-0.896377308,-0.312276817,0.143724963,0.218269209,-0.311553783,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,0.074320409,-0.242172201,-0.26276456,-0.043019358,3.257605966,-0.178980006,-0.164171865,0.096021768,-0.783368751,-0.20174337,-0.225569061,-0.547558472,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.408619156,-0.230269159,-0.431689786,-0.563052462,0.289888979,-0.670868129,0.533563995,-0.513275167,-9.594409088
Estimate,139,68,1111,430,257,125,113,1841,126,52,892,327,224,107,113,207,0,16,90,58,25,18,0,6,0,0,6,0,0,0,0,8,0,0,0,0,8,0,0,45,0,0,0,45,0,0,0,136,13,0,123,0,0,0,0,144,Spokane,1.041492637,-0.548321034,0.979157015,0.637681717,1.000781597,-0.0798442,0.427656862,1.043995575,2.466654825,-0.556364361,1.119976226,0.57702832,1.134994689,0.056492409,1.026671253,0.384706931,-0.620329063,-0.112305742,0.148950331,0.944420514,0.81499724,0.453506343,-0.476097339,-0.544276725,-0.352214354,-0.3470539,-0.327341673,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.445876603,-0.242172201,-0.26276456,-0.584087566,-0.484760026,0.517899591,-0.295941388,-0.319064458,0.628848592,-0.20174337,-0.225569061,-0.658895362,4.620858117,-0.338614956,-0.210109806,-0.294079843,0.0379337,0.699799312,-0.431689786,1.222833224,-0.810400745,-0.670868129,-0.614648347,-0.66380298,8.937505737
Estimate,26,131,291,188,25,54,63,493,19,75,148,142,11,41,57,95,0,4,64,17,4,0,6,70,7,38,20,5,0,0,0,51,0,7,28,0,10,6,0,31,0,7,24,0,0,0,0,38,0,0,7,24,0,7,0,145,Spokane,-0.526204716,-0.238742523,-1.121166064,-0.722382458,-1.338544697,-0.901234295,-0.435962712,-1.325119326,-0.517194445,-0.386303534,-1.294167956,-0.674431883,-1.3486385,-0.852049954,-0.148764676,-0.580994631,-0.620329063,-0.489983245,-0.19508155,-0.411489765,-0.466522561,-0.393347338,0.01753333,0.542791659,0.595656629,1.363373329,0.106966647,0.006593312,-0.355028892,-0.28395955,-0.267278524,-0.085094805,-0.242172201,-0.140497433,0.173407926,-0.484760026,0.750192789,0.494675751,-0.319064458,0.169056899,-0.20174337,0.289500399,0.677147311,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.956661299,-0.230269159,-0.431689786,-0.808174027,-0.18166376,-0.670868129,-0.305514255,-0.66380298,-17.70342477
Estimate,6,62,251,170,81,41,76,539,0,53,206,130,69,39,42,55,0,9,15,12,10,2,7,5,0,0,5,0,0,0,0,44,6,0,12,5,0,0,21,26,0,0,13,13,0,0,0,18,0,0,0,10,2,0,6,9410,Stevens,-0.803673275,-0.577804702,-1.223620848,-0.823544256,-0.773879729,-1.051629664,-0.211421622,-1.244274159,-1.047036839,-0.548970412,-1.105968544,-0.75560768,-0.672344016,-0.879581541,-0.463613586,-0.925888046,-0.620329063,-0.332617619,-0.843449326,-0.576844676,-0.100374046,-0.299252485,0.099805108,-0.561262169,-0.352214354,-0.3470539,-0.358363696,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.143826725,-0.106575528,-0.26276456,-0.259446641,-0.059491163,-0.411273204,-0.295941388,2.586539123,0.00484558,-0.20174337,-0.225569061,0.064794419,1.028697605,-0.338614956,-0.210109806,-0.294079843,-1.15963987,-0.230269159,-0.431689786,-0.93073481,-0.548427002,-0.547233821,-0.614648347,-0.362747354,-22.68135851
Estimate,11,121,567,319,176,88,140,1192,6,112,463,267,162,63,119,93,5,0,52,13,8,14,1,3,0,0,3,0,0,0,0,82,0,9,34,32,1,6,0,9,0,0,6,0,0,3,0,43,0,0,9,7,5,2,20,9501.01,Stevens,-0.734306135,-0.287881969,-0.414228052,0.013850629,0.184034055,-0.507892559,0.894011432,-0.096624285,-0.879718188,-0.11272742,-0.27205046,0.171149335,0.412059207,-0.5492025,1.152610817,-0.598239302,-0.269307979,-0.615875746,-0.353865495,-0.543773694,-0.222423551,0.265316636,-0.393825561,-0.595233056,-0.352214354,-0.3470539,-0.420407742,-0.424326734,-0.355028892,-0.28395955,-0.267278524,0.175003701,-0.242172201,-0.105563968,0.335728388,2.236960695,-0.295126605,0.494675751,-0.319064458,-0.553472904,-0.20174337,-0.225569061,-0.324884694,-0.430617602,-0.338614956,0.11482057,-0.294079843,-0.905916656,-0.230269159,-0.431689786,-0.773156661,-0.627019125,-0.36178236,-0.526324321,0.339715776,-10.29457638
Estimate,96,61,527,131,148,226,217,1233,96,59,456,99,127,226,170,96,0,2,38,5,7,0,44,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,14,0,0,0,0,14,0,0,44,0,0,14,27,0,0,3,9501.02,Stevens,0.444935237,-0.582718647,-0.516682836,-1.042728152,-0.098298429,1.088612132,2.223985575,-0.024566636,1.630061572,-0.504606718,-0.294764182,-0.965311822,0.003950467,1.694621821,2.223097109,-0.572372296,-0.620329063,-0.552929495,-0.539113431,-0.808341553,-0.283448304,-0.393347338,3.143860899,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.353583585,-0.242172201,-0.26276456,-0.070072768,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.389261586,-0.20174337,-0.225569061,-0.658895362,-0.430617602,1.235852407,-0.210109806,-0.294079843,-0.895767727,-0.230269159,-0.431689786,-0.685613245,-0.103071637,-0.670868129,-0.614648347,-0.513275167,-6.295218852
Estimate,77,31,806,299,179,267,111,1546,69,30,744,250,146,249,58,128,8,0,51,25,9,18,17,0,0,0,0,0,0,0,0,11,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,85,0,0,11,14,24,0,36,9502,Stevens,0.181340107,-0.730136986,0.197939284,-0.098551369,0.214283964,1.56293599,0.393112079,0.525532002,0.877127644,-0.71903124,0.639743243,0.056150289,0.225495212,2.011235068,-0.127774749,-0.296457564,-0.058695329,-0.615875746,-0.367097491,-0.146921905,-0.161398799,0.453506343,0.922522889,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.42070578,-0.242172201,-0.245297828,-0.584087566,0.365777699,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.479661656,-0.230269159,-0.431689786,-0.738139294,-0.443637504,0.812743564,-0.614648347,1.14253078,-4.59476162
Estimate,34,89,397,223,103,50,92,726,19,62,298,160,85,50,52,63,8,0,39,8,8,0,0,2,0,0,2,0,0,0,0,85,7,15,12,10,1,0,40,0,0,0,0,0,0,0,0,112,0,12,46,45,9,0,0,9503,Stevens,-0.415217293,-0.445128197,-0.849660885,-0.525678961,-0.552047064,-0.947509793,0.064936641,-0.915620979,-0.517194445,-0.482424871,-0.807445339,-0.552668188,-0.485780021,-0.728157814,-0.253714313,-0.856909363,-0.058695329,-0.615875746,-0.525881436,-0.709128606,-0.222423551,-0.393347338,-0.476097339,-0.612218499,-0.352214354,-0.3470539,-0.451429765,-0.424326734,-0.355028892,-0.28395955,-0.267278524,0.200174524,-0.083976082,-0.000763573,-0.259446641,0.365777699,-0.295126605,-0.295941388,5.215418554,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.205640585,-0.230269159,0.313585976,-0.125335382,0.368481102,-0.114513744,-0.614648347,-0.66380298,-14.99989036
Estimate,15,43,404,119,69,102,31,642,8,43,329,67,62,102,31,55,0,0,22,27,6,0,0,0,0,0,0,0,0,0,0,72,7,0,48,17,0,0,0,6,0,0,5,0,1,0,0,8,0,0,0,8,0,0,0,9505,Stevens,-0.678812424,-0.67116965,-0.831731298,-1.110169351,-0.894879365,-0.345928315,-0.988679239,-1.063251284,-0.823945304,-0.622909903,-0.706855998,-1.181780614,-0.753965764,-0.012336558,-0.694502786,-0.925888046,-0.620329063,-0.615875746,-0.750825358,-0.080779941,-0.344473056,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,0.091100957,-0.083976082,-0.26276456,0.714476134,0.961154107,-0.411273204,-0.295941388,-0.319064458,-0.651999696,-0.20174337,-0.225569061,-0.380553138,-0.430617602,-0.226153001,-0.210109806,-0.294079843,-1.261129155,-0.230269159,-0.431689786,-0.93073481,-0.60082175,-0.670868129,-0.614648347,-0.66380298,-26.40913702
Estimate,22,71,359,173,118,60,54,736,22,71,282,146,113,60,42,45,0,0,24,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,27,0,0,0,6,43,0,0,26,12,5,0,0,9506,Stevens,-0.581698428,-0.5335792,-0.946992931,-0.806683956,-0.400797519,-0.831821047,-0.591414235,-0.898045942,-0.433535119,-0.41587933,-0.859362418,-0.647373284,-0.159293029,-0.59049988,-0.463613586,-1.0121114,-0.620329063,-0.615875746,-0.724361367,-0.477631729,-0.710621571,-0.393347338,0.01753333,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.234741426,-0.20174337,-0.225569061,0.844152645,-0.430617602,-0.338614956,-0.210109806,1.236250336,-0.905916656,-0.230269159,-0.431689786,-0.475509046,-0.496032253,-0.36178236,-0.614648347,-0.66380298,-23.27108312
Estimate,7,119,395,145,123,100,86,705,0,83,311,67,77,100,67,138,0,36,37,44,13,0,8,13,0,0,0,0,13,0,0,32,7,0,0,21,4,0,0,0,0,0,0,0,0,0,0,87,0,0,47,13,16,0,11,9507,Stevens,-0.789799847,-0.297709858,-0.854783625,-0.964046754,-0.350381004,-0.369066064,-0.038697708,-0.952528555,-1.047036839,-0.327151942,-0.765262712,-1.181780614,-0.579062019,-0.039868145,0.061134597,-0.21023421,-0.620329063,0.517156763,-0.552345427,0.48142676,0.082700211,-0.393347338,0.182076886,-0.425378621,-0.352214354,-0.3470539,-0.513473811,-0.424326734,1.909351094,-0.28395955,-0.267278524,-0.244510018,-0.083976082,-0.26276456,-0.584087566,1.301369197,0.053313193,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.459363799,-0.230269159,-0.431689786,-0.107826699,-0.469834878,0.318206333,-0.614648347,-0.111867665,-15.46490987
Estimate,55,74,247,338,128,296,172,987,34,25,208,274,103,236,107,122,21,48,15,0,9,0,29,17,0,0,0,0,0,7,10,55,0,1,20,9,14,8,3,0,0,0,0,0,0,0,0,129,0,0,4,55,2,45,23,9508,Stevens,-0.123875307,-0.518837367,-1.233866327,0.120632527,-0.299964489,1.898433352,1.446727959,-0.45691253,-0.098897818,-0.756000985,-1.099478909,0.218501883,-0.275895526,1.832279755,0.900731689,-0.348191576,0.85395949,0.894834266,-0.843449326,-0.973696465,-0.161398799,-0.393347338,1.909784227,-0.357436847,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,0.498303211,1.32594525,-0.051533707,-0.242172201,-0.245297828,-0.043019358,0.280723927,1.214779187,0.758214798,0.096021768,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.0331088,-0.230269159,-0.431689786,-0.860700077,0.630454846,-0.547233821,1.372642246,0.490243589,0.916158653
Estimate,14,37,114,126,40,73,30,317,11,28,78,76,33,71,20,32,3,5,3,12,0,2,7,0,0,0,0,0,0,0,0,9,0,4,2,0,0,0,3,10,0,0,3,7,0,0,0,66,0,0,28,31,7,0,0,9509,Stevens,-0.692685851,-0.700653318,-1.574528485,-1.070828652,-1.187295152,-0.681425678,-1.00595163,-1.634439966,-0.740285979,-0.733819138,-1.521305177,-1.120898766,-1.092113006,-0.439076153,-0.925391986,-1.12420176,-0.409716413,-0.45851012,-1.002233271,-0.576844676,-0.710621571,-0.299252485,0.099805108,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.437486329,-0.242172201,-0.19289763,-0.529980745,-0.484760026,-0.411273204,-0.295941388,0.096021768,-0.520630641,-0.20174337,-0.225569061,-0.491890028,0.35516751,-0.338614956,-0.210109806,-0.294079843,-0.672491299,-0.230269159,-0.431689786,-0.44049168,0.001717861,-0.238148052,-0.614648347,-0.66380298,-30.50758267
Estimate,18,75,420,214,108,207,85,778,18,53,297,130,61,148,71,126,0,22,49,27,28,0,0,2,0,0,0,0,0,0,2,13,0,0,9,4,0,0,0,8,0,0,0,0,8,0,0,200,0,0,65,53,11,59,12,9511,Stevens,-0.63719214,-0.513923422,-0.790749385,-0.576259861,-0.501630549,0.868803515,-0.055970099,-0.82423079,-0.545080887,-0.548970412,-0.810690156,-0.75560768,-0.765626014,0.620889937,0.145094306,-0.313702235,-0.620329063,0.076533009,-0.393561481,-0.080779941,0.998071498,-0.393347338,-0.476097339,-0.612218499,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,0.051366231,-0.403925231,-0.242172201,-0.26276456,-0.340606872,-0.144544936,-0.411273204,-0.295941388,-0.319064458,-0.586315168,-0.20174337,-0.225569061,-0.658895362,-0.430617602,0.56108068,-0.210109806,-0.294079843,0.687465128,-0.230269159,-0.431689786,0.207329598,0.578060097,0.009120564,1.99091043,-0.061691727,-11.44857327
Estimate,5,50,536,149,133,103,79,816,5,50,372,142,120,70,57,142,0,0,97,7,10,10,18,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,37,0,0,27,0,0,10,0,50,0,0,40,0,3,3,4,9513.01,Stevens,-0.817546703,-0.636772038,-0.49363051,-0.941566354,-0.249547974,-0.334359441,-0.159604448,-0.757445652,-0.90760463,-0.57115226,-0.567328847,-0.674431883,-0.077671281,-0.452841946,-0.148764676,-0.175744869,-0.620329063,-0.615875746,0.241574299,-0.742199588,-0.100374046,0.077126929,1.004794667,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.429096054,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,1.021753844,-0.319064458,0.366110482,-0.20174337,-0.225569061,0.844152645,-0.430617602,-0.338614956,0.872991447,-0.294079843,-0.834874156,-0.230269159,-0.431689786,-0.230387482,-0.810400745,-0.485416668,-0.482162308,-0.463099229,-16.99795523
Estimate,21,57,199,144,63,65,49,453,10,30,191,111,52,41,18,84,11,8,5,23,4,24,9,19,0,19,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,35,0,0,3,10,0,0,22,9513.02,Stevens,-0.595571856,-0.602374425,-1.356812068,-0.969666853,-0.955379183,-0.773976674,-0.677776192,-1.395419471,-0.768172421,-0.71903124,-1.154640806,-0.884136025,-0.870568261,-0.852049954,-0.967371841,-0.675840321,0.151917322,-0.364090744,-0.97576928,-0.21306387,-0.466522561,0.735790903,0.264348664,-0.32346596,-0.352214354,0.508159715,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.454266878,-0.242172201,-0.26276456,-0.584087566,-0.484760026,0.401752991,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.987108084,-0.230269159,-0.431689786,-0.87820876,-0.548427002,-0.670868129,-0.614648347,0.440067651,-26.46890425
Estimate,26,236,209,316,184,136,93,1018,13,236,163,243,147,136,80,91,13,0,46,32,0,0,0,50,0,0,0,0,37,0,13,0,0,0,0,0,0,0,0,39,0,0,0,39,0,0,0,2,0,0,0,2,0,0,0,9514.01,Stevens,-0.526204716,0.277221663,-1.331198372,-0.003009671,0.264700478,0.04741342,0.082209033,-0.402429917,-0.684513095,0.80412226,-1.245495694,0.008797741,0.237155461,0.455700417,0.334003652,-0.615483973,0.292325755,-0.615875746,-0.433257468,0.084574971,-0.710621571,-0.393347338,-0.476097339,0.203082789,-0.352214354,-0.3470539,-0.513473811,-0.424326734,6.089744915,-0.28395955,1.803912382,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.431795009,-0.20174337,-0.225569061,-0.658895362,3.947328021,-0.338614956,-0.210109806,-0.294079843,-1.322022727,-0.230269159,-0.431689786,-0.93073481,-0.758005997,-0.670868129,-0.614648347,-0.66380298,-4.658591816
Estimate,141,237,483,759,338,134,55,1922,127,195,422,677,338,108,55,61,14,16,16,15,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,28,0,0,15,0,0,13,0,110,0,0,30,67,0,13,0,9514.02,Stevens,1.069239493,0.282135608,-0.629383099,2.486694584,1.817529139,0.024275671,-0.574141843,1.186353369,2.494541267,0.50097035,-0.405087975,2.944655731,2.464263157,0.070258202,-0.190744531,-0.874154034,0.362529972,-0.112305742,-0.83021733,-0.477631729,-0.710621571,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.294851664,-0.242172201,0.191370484,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.070530107,-0.20174337,-0.225569061,0.176131309,-0.430617602,-0.338614956,1.197921823,-0.294079843,-0.225938442,-0.230269159,-0.431689786,-0.405474314,0.944823339,-0.670868129,-0.040542176,-0.66380298,2.629605595
Estimate,538,1161,258,0,0,15,8,558,41,384,125,0,0,0,8,84,11,59,14,0,0,0,0,52,0,32,20,0,0,0,0,1088,378,606,89,0,0,15,0,14,0,14,0,0,0,0,0,184,108,66,10,0,0,0,0,1,Whitman,6.576990373,4.822620443,-1.205691261,-1.778961239,-1.590627272,-1.352420403,-1.385944242,-1.21088159,0.096307274,1.898426717,-1.368798757,-1.635012147,-1.476901246,-1.416447482,-1.177271114,-0.675840321,0.151917322,1.241038643,-0.856681321,-0.973696465,-0.710621571,-0.393347338,-0.476097339,0.237053676,-0.352214354,1.093305872,0.106966647,-0.424326734,-0.355028892,-0.28395955,-0.267278524,8.61561973,8.300418234,10.32207531,1.823665962,-0.484760026,-0.411273204,1.680601461,-0.319064458,-0.389261586,-0.20174337,0.804569858,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.525082271,7.496453519,3.667326906,-0.755647978,-0.810400745,-0.670868129,-0.614648347,-0.66380298,30.83860267
Estimate,62,466,994,433,152,137,61,1555,9,404,556,287,129,109,61,362,53,3,219,72,6,9,0,75,0,30,45,0,0,0,0,214,0,0,140,74,0,0,0,0,0,0,0,0,0,0,0,99,0,29,34,0,17,19,0,2.01,Whitman,-0.026761312,1.407428927,0.67947677,0.654542017,-0.057965217,0.058982295,-0.470507494,0.541349535,-0.796058863,2.046305697,0.029717563,0.30644233,0.027270967,0.084023996,-0.064804967,1.721168914,3.100494428,-0.52145637,1.855877741,1.407414267,-0.344473056,0.030079502,-0.476097339,0.627718877,-0.352214354,1.003283386,0.88251722,-0.424326734,-0.355028892,-0.28395955,-0.267278524,1.28251992,-0.242172201,-0.26276456,3.203389894,5.809219142,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.337576656,-0.230269159,1.369393306,-0.335439581,-0.810400745,0.380023487,0.224429903,-0.66380298,17.1747492
Estimate,51,186,833,97,106,16,40,1009,23,130,671,86,77,11,11,127,14,38,44,11,0,5,15,14,0,0,0,0,0,0,14,129,0,18,82,0,29,0,0,50,14,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2.02,Whitman,-0.179369019,0.031524432,0.267096264,-1.233811549,-0.521797155,-1.340851529,-0.833227715,-0.41824745,-0.405648678,0.020363663,0.40287157,-1.053252269,-0.579062019,-1.265023755,-1.114301332,-0.305079899,0.362529972,0.580103013,-0.459721459,-0.609915659,-0.710621571,-0.158110204,0.757979333,-0.408393177,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,1.963234759,0.569346597,-0.242172201,0.051636624,1.634292089,-0.484760026,2.956978177,-0.295941388,-0.319064458,0.793059911,2.592129679,-0.225569061,1.345168647,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-1.342320584,-0.230269159,-0.431689786,-0.93073481,-0.810400745,-0.670868129,-0.614648347,-0.66380298,-8.079840832
Estimate,87,281,2147,391,150,147,146,2291,0,153,1359,350,150,133,146,552,0,38,474,26,0,14,0,63,0,17,46,0,0,0,0,160,0,0,160,0,0,0,0,56,0,56,0,0,0,0,0,227,87,17,108,15,0,0,0,3,Whitman,0.320074386,0.498349171,3.632735928,0.418497821,-0.078131823,0.174671041,0.997645781,1.834872211,-1.047036839,0.190424491,2.635305974,0.732615264,0.272136211,0.414403037,1.719338854,3.359412636,-0.620329063,0.580103013,5.230036574,-0.113850923,-0.710621571,0.265316636,-0.476097339,0.423893555,-0.352214354,0.418137229,0.913539243,-0.424326734,-0.355028892,-0.28395955,-0.267278524,0.829445103,-0.242172201,-0.26276456,3.744458103,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.990113493,-0.20174337,3.894986615,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.961486199,5.994035221,0.624117544,0.960202976,-0.41744013,-0.670868129,-0.614648347,-0.66380298,31.78468233
Estimate,213,233,893,295,260,183,120,1325,183,105,460,194,145,137,101,272,13,49,125,53,11,9,12,90,0,51,30,0,0,9,0,306,17,28,185,32,19,25,0,116,0,0,36,0,73,0,7,88,0,0,57,16,12,3,0,4,Whitman,2.068126303,0.262479829,0.42077844,-0.121031769,1.031031506,0.591150525,0.548563602,0.137123699,4.056182007,-0.164485063,-0.281784912,-0.322670096,0.213834962,0.46946621,0.774792125,0.94515873,0.292325755,0.926307391,0.612070171,0.779065602,-0.039349294,0.030079502,0.511163999,0.882500529,-0.352214354,1.948519486,0.417186876,-0.424326734,-0.355028892,0.721806856,-0.267278524,2.054425163,0.142018374,0.226303949,4.420793364,2.236960695,1.795512183,2.998296694,-0.319064458,2.960649321,-0.20174337,-0.225569061,1.345168647,-0.430617602,7.871107721,-0.210109806,1.491305366,-0.449214871,-0.230269159,-0.431689786,0.067260133,-0.391242755,0.070937718,-0.482162308,-0.66380298,39.95679764
