"","GEOID","NAME","variable","estimate","moe"
"377","53007960301","Census Tract 9603.01, Chelan County, Washington","B28003_005",115,93
"378","53007960301","Census Tract 9603.01, Chelan County, Washington","B28003_006",43,54
"379","53007960302","Census Tract 9603.02, Chelan County, Washington","B28003_001",813,189
"380","53007960302","Census Tract 9603.02, Chelan County, Washington","B28003_002",773,185
"381","53007960302","Census Tract 9603.02, Chelan County, Washington","B28003_003",0,13
"382","53007960302","Census Tract 9603.02, Chelan County, Washington","B28003_004",697,175
"383","53007960302","Census Tract 9603.02, Chelan County, Washington","B28003_005",76,92
"384","53007960302","Census Tract 9603.02, Chelan County, Washington","B28003_006",40,47
"385","53007960303","Census Tract 9603.03, Chelan County, Washington","B28003_001",697,169
"386","53007960303","Census Tract 9603.03, Chelan County, Washington","B28003_002",558,166
"387","53007960303","Census Tract 9603.03, Chelan County, Washington","B28003_003",0,13
"388","53007960303","Census Tract 9603.03, Chelan County, Washington","B28003_004",544,165
"389","53007960303","Census Tract 9603.03, Chelan County, Washington","B28003_005",14,24
"390","53007960303","Census Tract 9603.03, Chelan County, Washington","B28003_006",139,119
"391","53007960400","Census Tract 9604, Chelan County, Washington","B28003_001",1380,212
"392","53007960400","Census Tract 9604, Chelan County, Washington","B28003_002",1326,204
"393","53007960400","Census Tract 9604, Chelan County, Washington","B28003_003",0,13
"394","53007960400","Census Tract 9604, Chelan County, Washington","B28003_004",1109,196
"395","53007960400","Census Tract 9604, Chelan County, Washington","B28003_005",217,130
"396","53007960400","Census Tract 9604, Chelan County, Washington","B28003_006",54,61
"397","53007960501","Census Tract 9605.01, Chelan County, Washington","B28003_001",854,176
"398","53007960501","Census Tract 9605.01, Chelan County, Washington","B28003_002",809,177
"399","53007960501","Census Tract 9605.01, Chelan County, Washington","B28003_003",0,13
"400","53007960501","Census Tract 9605.01, Chelan County, Washington","B28003_004",650,158
"401","53007960501","Census Tract 9605.01, Chelan County, Washington","B28003_005",159,114
"402","53007960501","Census Tract 9605.01, Chelan County, Washington","B28003_006",45,42
"403","53007960502","Census Tract 9605.02, Chelan County, Washington","B28003_001",2048,302
"404","53007960502","Census Tract 9605.02, Chelan County, Washington","B28003_002",1960,310
"405","53007960502","Census Tract 9605.02, Chelan County, Washington","B28003_003",0,18
"406","53007960502","Census Tract 9605.02, Chelan County, Washington","B28003_004",1580,333
"407","53007960502","Census Tract 9605.02, Chelan County, Washington","B28003_005",380,226
"408","53007960502","Census Tract 9605.02, Chelan County, Washington","B28003_006",88,63
"409","53007960600","Census Tract 9606, Chelan County, Washington","B28003_001",1341,153
"410","53007960600","Census Tract 9606, Chelan County, Washington","B28003_002",1186,140
"411","53007960600","Census Tract 9606, Chelan County, Washington","B28003_003",6,9
"412","53007960600","Census Tract 9606, Chelan County, Washington","B28003_004",1045,131
"413","53007960600","Census Tract 9606, Chelan County, Washington","B28003_005",135,57
"414","53007960600","Census Tract 9606, Chelan County, Washington","B28003_006",155,58
"415","53007960700","Census Tract 9607, Chelan County, Washington","B28003_001",1506,189
"416","53007960700","Census Tract 9607, Chelan County, Washington","B28003_002",1487,190
"417","53007960700","Census Tract 9607, Chelan County, Washington","B28003_003",0,13
"418","53007960700","Census Tract 9607, Chelan County, Washington","B28003_004",1446,185
"419","53007960700","Census Tract 9607, Chelan County, Washington","B28003_005",41,40
"420","53007960700","Census Tract 9607, Chelan County, Washington","B28003_006",19,21
"421","53007960801","Census Tract 9608.01, Chelan County, Washington","B28003_001",1146,165
"422","53007960801","Census Tract 9608.01, Chelan County, Washington","B28003_002",1111,170
"423","53007960801","Census Tract 9608.01, Chelan County, Washington","B28003_003",0,13
"424","53007960801","Census Tract 9608.01, Chelan County, Washington","B28003_004",1051,167
"425","53007960801","Census Tract 9608.01, Chelan County, Washington","B28003_005",60,48
"426","53007960801","Census Tract 9608.01, Chelan County, Washington","B28003_006",35,39
"427","53007960803","Census Tract 9608.03, Chelan County, Washington","B28003_001",1741,247
"428","53007960803","Census Tract 9608.03, Chelan County, Washington","B28003_002",1551,252
"429","53007960803","Census Tract 9608.03, Chelan County, Washington","B28003_003",0,13
"430","53007960803","Census Tract 9608.03, Chelan County, Washington","B28003_004",1453,273
"431","53007960803","Census Tract 9608.03, Chelan County, Washington","B28003_005",98,70
"432","53007960803","Census Tract 9608.03, Chelan County, Washington","B28003_006",190,119
"433","53007960804","Census Tract 9608.04, Chelan County, Washington","B28003_001",1545,159
"434","53007960804","Census Tract 9608.04, Chelan County, Washington","B28003_002",1504,158
"435","53007960804","Census Tract 9608.04, Chelan County, Washington","B28003_003",0,13
"436","53007960804","Census Tract 9608.04, Chelan County, Washington","B28003_004",1354,172
"437","53007960804","Census Tract 9608.04, Chelan County, Washington","B28003_005",150,100
"438","53007960804","Census Tract 9608.04, Chelan County, Washington","B28003_006",41,30
"439","53007961001","Census Tract 9610.01, Chelan County, Washington","B28003_001",1230,234
"440","53007961001","Census Tract 9610.01, Chelan County, Washington","B28003_002",1117,249
"441","53007961001","Census Tract 9610.01, Chelan County, Washington","B28003_003",0,13
"442","53007961001","Census Tract 9610.01, Chelan County, Washington","B28003_004",1053,252
"443","53007961001","Census Tract 9610.01, Chelan County, Washington","B28003_005",64,68
"444","53007961001","Census Tract 9610.01, Chelan County, Washington","B28003_006",113,96
"445","53007961002","Census Tract 9610.02, Chelan County, Washington","B28003_001",1567,187
"446","53007961002","Census Tract 9610.02, Chelan County, Washington","B28003_002",1386,220
"447","53007961002","Census Tract 9610.02, Chelan County, Washington","B28003_003",0,13
"448","53007961002","Census Tract 9610.02, Chelan County, Washington","B28003_004",1291,227
"449","53007961002","Census Tract 9610.02, Chelan County, Washington","B28003_005",95,85
"450","53007961002","Census Tract 9610.02, Chelan County, Washington","B28003_006",181,103
"451","53007961101","Census Tract 9611.01, Chelan County, Washington","B28003_001",1459,193
"452","53007961101","Census Tract 9611.01, Chelan County, Washington","B28003_002",1323,195
"453","53007961101","Census Tract 9611.01, Chelan County, Washington","B28003_003",0,13
"454","53007961101","Census Tract 9611.01, Chelan County, Washington","B28003_004",1225,161
"455","53007961101","Census Tract 9611.01, Chelan County, Washington","B28003_005",98,92
"456","53007961101","Census Tract 9611.01, Chelan County, Washington","B28003_006",136,107
"457","53007961102","Census Tract 9611.02, Chelan County, Washington","B28003_001",1904,335
"458","53007961102","Census Tract 9611.02, Chelan County, Washington","B28003_002",1758,339
"459","53007961102","Census Tract 9611.02, Chelan County, Washington","B28003_003",0,18
"460","53007961102","Census Tract 9611.02, Chelan County, Washington","B28003_004",1712,346
"461","53007961102","Census Tract 9611.02, Chelan County, Washington","B28003_005",46,58
"462","53007961102","Census Tract 9611.02, Chelan County, Washington","B28003_006",146,84
"463","53007961200","Census Tract 9612, Chelan County, Washington","B28003_001",1555,150
"464","53007961200","Census Tract 9612, Chelan County, Washington","B28003_002",1362,155
"465","53007961200","Census Tract 9612, Chelan County, Washington","B28003_003",0,13
"466","53007961200","Census Tract 9612, Chelan County, Washington","B28003_004",1302,164
"467","53007961200","Census Tract 9612, Chelan County, Washington","B28003_005",60,45
"468","53007961200","Census Tract 9612, Chelan County, Washington","B28003_006",193,109
"469","53007961301","Census Tract 9613.01, Chelan County, Washington","B28003_001",547,73
"470","53007961301","Census Tract 9613.01, Chelan County, Washington","B28003_002",505,65
"471","53007961301","Census Tract 9613.01, Chelan County, Washington","B28003_003",0,13
"472","53007961301","Census Tract 9613.01, Chelan County, Washington","B28003_004",468,68
"473","53007961301","Census Tract 9613.01, Chelan County, Washington","B28003_005",37,27
"474","53007961301","Census Tract 9613.01, Chelan County, Washington","B28003_006",42,47
"475","53007961303","Census Tract 9613.03, Chelan County, Washington","B28003_001",1696,237
"476","53007961303","Census Tract 9613.03, Chelan County, Washington","B28003_002",1542,241
"477","53007961303","Census Tract 9613.03, Chelan County, Washington","B28003_003",0,13
"478","53007961303","Census Tract 9613.03, Chelan County, Washington","B28003_004",1398,244
"479","53007961303","Census Tract 9613.03, Chelan County, Washington","B28003_005",144,78
"480","53007961303","Census Tract 9613.03, Chelan County, Washington","B28003_006",154,72
"481","53007961304","Census Tract 9613.04, Chelan County, Washington","B28003_001",1519,201
"482","53007961304","Census Tract 9613.04, Chelan County, Washington","B28003_002",1265,179
"483","53007961304","Census Tract 9613.04, Chelan County, Washington","B28003_003",15,25
"484","53007961304","Census Tract 9613.04, Chelan County, Washington","B28003_004",1235,180
"485","53007961304","Census Tract 9613.04, Chelan County, Washington","B28003_005",15,24
"486","53007961304","Census Tract 9613.04, Chelan County, Washington","B28003_006",254,169
"487","53009000300","Census Tract 3, Clallam County, Washington","B28003_001",1915,211
"488","53009000300","Census Tract 3, Clallam County, Washington","B28003_002",1674,195
"489","53009000300","Census Tract 3, Clallam County, Washington","B28003_003",27,36
"490","53009000300","Census Tract 3, Clallam County, Washington","B28003_004",1548,192
"491","53009000300","Census Tract 3, Clallam County, Washington","B28003_005",99,42
"492","53009000300","Census Tract 3, Clallam County, Washington","B28003_006",241,123
"493","53009000600","Census Tract 6, Clallam County, Washington","B28003_001",1667,245
"494","53009000600","Census Tract 6, Clallam County, Washington","B28003_002",1541,244
"495","53009000600","Census Tract 6, Clallam County, Washington","B28003_003",25,18
"496","53009000600","Census Tract 6, Clallam County, Washington","B28003_004",1402,243
"497","53009000600","Census Tract 6, Clallam County, Washington","B28003_005",114,53
"498","53009000600","Census Tract 6, Clallam County, Washington","B28003_006",126,53
"499","53009000700","Census Tract 7, Clallam County, Washington","B28003_001",1481,180
"500","53009000700","Census Tract 7, Clallam County, Washington","B28003_002",1399,182
"501","53009000700","Census Tract 7, Clallam County, Washington","B28003_003",7,11
"502","53009000700","Census Tract 7, Clallam County, Washington","B28003_004",1367,186
"503","53009000700","Census Tract 7, Clallam County, Washington","B28003_005",25,27
"504","53009000700","Census Tract 7, Clallam County, Washington","B28003_006",82,47
"505","53009000800","Census Tract 8, Clallam County, Washington","B28003_001",1679,171
"506","53009000800","Census Tract 8, Clallam County, Washington","B28003_002",1517,179
"507","53009000800","Census Tract 8, Clallam County, Washington","B28003_003",0,13
"508","53009000800","Census Tract 8, Clallam County, Washington","B28003_004",1442,170
"509","53009000800","Census Tract 8, Clallam County, Washington","B28003_005",75,57
