GEOID,tract,native_citizen,work_from_home,no_computer,internet_subscription,mean_d_mbps,index
53063010301,103.01,0.8992612737202273,-0.09426026557857234,0.6576696117844487,0.7363303451566126,1.028797237571626,0.061655277991739865
53063010303,103.03,-0.11619453231443265,0.47563896843276077,-0.9699323941784596,-0.20333007954665566,-1.9925264301558794,0.5912932334692951
53063010304,103.04,1.5804973778428124,0.10927517513976091,1.02642319126042,1.2052036731653717,-1.8133430021905776,-0.5475265704085507
53063010305,103.05,2.9489915626990113,2.1140992662153435,-0.7919134247762665,2.3228445856433932,-0.721199529383754,3.337828395336972
53063010401,104.01,2.635096031849157,-0.7353969038413221,0.1744752662642103,0.5449534765816089,0.6944365619975483,0.6478335885809612
53063010403,104.03,-0.4142823745603373,-0.6132756394103221,-0.35958164194236897,-0.32198373806315794,-1.6118489171579062,-0.6859988565141245
53063010404,104.04,-0.42557358070601553,0.42475510825317747,-0.00354370313798279,-0.478912770294661,-1.8700646785370267,-0.44128920942124644
53063010504,105.04,-0.16888682766093094,-0.6946898156976554,-1.0335105975363856,-0.01960828571465211,0.4231020157902824,0.5342585978037582
53063010505,105.05,-0.0055407120867862255,-0.38938665462015554,-1.3005390516396753,-0.16505470583165494,0.4551606011970894,1.020613485374107
53063010506,105.06,1.1288491320156842,2.8468268528013434,0.44150372036749996,1.7008697627746312,0.6637530584145296,2.256066018724535
53063010507,105.07,0.3143767953740963,0.2212196675348442,-0.4358754859718803,0.4339548928081067,0.980216142460182,0.9700982141119643
53063010508,105.08,0.4950360937049476,3.0300087494478434,-1.1860982855954083,-0.0865901897159034,-0.3583599961479963,3.0844146861651396
53063010601,106.01,0.20673396345196404,-0.30797247833282226,-0.2705721572412724,-0.025349591771902224,0.14900428577409525,0.16362026151260678
53063010603,106.03,0.43707456882379947,0.058391314960177604,-0.9699323941784596,1.0559297156768688,0.3817225661315421,1.3296480237739345
53063010604,106.04,-0.1267329913837323,-0.47080083090748887,-0.4231598453002951,-0.07510757760140319,0.7719483860256674,0.2232633201110163
53063010701,107.01,0.1051131081408602,0.557053144720094,-1.109804441565897,0.17559612023185167,0.7696542530794872,1.6214201298674062
53063010702,107.02,-0.15006815075146726,0.1398054912475109,-0.9572167535068744,-0.3334663501776582,1.3535478243911945,1.1990711574985728
53063010800,108.0,-0.944969063407213,-1.0305232928829053,0.5813757677549374,-1.049215838648172,0.46599256935534494,-1.5723404624186672
53063010901,109.01,-1.0285239888852318,0.5061692845405108,-1.1733826449238232,-1.0319919204764216,0.09020506457842908,0.8639388556717538
53063010902,109.02,-0.3472878847626466,0.07874485903201094,-1.3005390516396753,-1.1736108032219246,0.9599594270854803,1.1749108870844207
53063011000,110.0,-0.11393629108529701,-0.8778717123441553,-0.18156267254017588,0.039718543543599036,0.9608510223421125,-0.18402973104578224
53063011102,111.02,0.5258987238364681,-0.6336291834821555,-0.00354370313798279,0.5851426189823596,0.14617585338327282,-0.07656484284292892
53063011103,111.03,-0.8034526130480462,-1.0915839250984052,2.043674444987238,0.16602727680310148,0.2842569721600627,-2.7548788221311606
53063011104,111.04,-0.23512857038224308,-0.9694626606674053,0.3524942356664034,-0.3430351936064084,0.4658751653153322,-0.9534550459279659
53063011202,112.02,0.27222295909689764,0.19068935142709423,-0.34686600127078376,0.2904222413768539,-1.2622326224704308,0.2547188080648197
53063011203,112.03,1.1296018790920628,-0.30797247833282226,2.9846318546845443,1.5822161042581289,0.16344277329072948,-2.1937984573696894
53063011204,112.04,-1.5253370592950728,-0.7761039919849887,-0.016259343809568012,-0.8291324397869178,0.5874716255409156,-1.0320309936485648
53063011301,113.01,0.05016257156522626,-0.857518168272322,0.31434731365164775,0.31912877166310444,1.1572812472293876,-0.4661566975191534
53063011302,113.02,0.9353931333863976,-0.5318614631229888,-1.0589418788795562,1.1497043812786205,1.1079058771372599,1.4280357840576334
53063011400,114.0,1.1657337387582332,1.2999575033420103,0.32706295432323296,1.3544776306538746,0.9031871443415663,1.4038711054776196
53063011500,115.0,-1.4892051996289026,0.34334093196584414,-0.9699323941784596,-1.3649876717969283,0.3443851480081926,0.4175639507566994
53063011600,116.0,-1.3815623677067703,-0.8066343080927387,-0.6520413773888291,-1.1774383405934246,1.3811958785823422,-0.26506589091893373
53063011701,117.01,-1.0255130005797175,-0.8982252564159887,0.1744752662642103,-0.679858482298415,1.5622956365438225,-0.8164769115672021
53063011702,117.02,2.500354305177397,-0.14514412575815563,0.555944486411767,2.730477315708151,0.8738704312279285,0.979361517732495
53063011800,118.0,1.481887510837223,0.5061692845405108,3.493257481547953,1.3104609508816236,0.624964166893769,-1.9192753679302381
53063011900,119.0,1.0076568527187382,3.274251278309843,1.1027170352899314,0.9621550500751169,0.7550013538236771,1.8029048295793526
53063012000,120.0,0.2797504298606831,-0.9389323445596554,-0.2832877979128577,0.763123106757113,0.7461893009951335,0.06726787388188249
53063012100,121.0,-0.7846339361385825,0.09909840310384425,0.1108970629062842,-0.6549794893836645,0.6937544168120132,-0.2529843182955172
53063012200,122.0,-0.9577657637056483,-0.8066343080927387,0.1744752662642103,-1.0071129275616713,-0.13029024243587634,-1.2151634265948765
