state_code,geoid,tract,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,geometry
53,53065951301,9513.01,0212310023231302,246063,37052,31,1,1,
53,53065951301,9513.01,0212310023231311,42645,4200,117,1,1,
53,53065951301,9513.01,0212310023231332,154,180,172,5,1,
53,53065951301,9513.01,0212310023233332,32499,4356,64,31,3,
53,53065951301,9513.01,0212310023302020,27983,42,127,1,1,
53,53065951301,9513.01,0212310023302122,3796,691,29,1,1,
53,53065951301,9513.01,0212310023302123,51154,10759,48,6,1,
53,53065951301,9513.01,0212310023302130,20670,2476,127,1,1,
53,53065951301,9513.01,0212310023320333,18392,4440,128,3,1,
53,53065951301,9513.01,0212310023321021,19470,10407,28,6,2,
53,53065951301,9513.01,0212310023321220,203078,11445,48,1,1,
53,53065951301,9513.01,0212310023322000,72488,8769,42,5,1,
53,53065951301,9513.01,0212310023322001,64032,17,122,1,1,
53,53065951301,9513.01,0212310023322012,92004,7070,39,2,1,
53,53065951301,9513.01,0212310023322030,79981,9270,139,24,2,
53,53065951301,9513.01,0212310023322033,43505,2,119,1,1,
53,53065951301,9513.01,0212310023322101,22555,5284,44,13,2,
53,53065951301,9513.01,0212310023322220,15065,5748,51,2,1,
53,53065951301,9513.01,0212310023322221,4383,2340,47,7,1,
53,53065951301,9513.01,0212310023322231,15340,9685,53,1,1,
53,53065951301,9513.01,0212310023322310,110649,16900,39,2,1,
53,53065951301,9513.01,0212310023322311,6954,10420,39,1,1,
53,53065951301,9513.01,0212310023322331,105593,10945,48,23,1,
53,53065951301,9513.01,0212310023323011,28473,6221,40,1,1,
53,53065951301,9513.01,0212310023323032,66188,8441,49,8,2,
53,53065951301,9513.01,0212310023323201,914,545,62,4,1,
53,53065951301,9513.01,0212310023323210,17352,6044,44,3,2,
53,53065951301,9513.01,0212310023323223,97010,15410,127,1,1,
53,53065951301,9513.01,0212310201000113,64801,6026,84,4,2,
53,53065951301,9513.01,0212310201000131,19491,7075,59,2,1,
53,53065951301,9513.01,0212310201003332,26356,4489,46,2,1,
53,53065951301,9513.01,0212310201003333,3217,1409,718,1,1,
53,53065951301,9513.01,0212310201011033,11198,1676,256,4,2,
53,53065951301,9513.01,0212310201011102,43080,3648,48,5,1,
53,53065951301,9513.01,0212310201011120,17664,9170,39,1,1,
53,53065951301,9513.01,0212310201011122,15463,1890,128,20,1,
53,53065951301,9513.01,0212310201011123,13944,6033,71,1,1,
53,53065951301,9513.01,0212310201011132,26919,2255,100,1,1,
53,53065951301,9513.01,0212310201011300,8469,1732,221,1,1,
53,53065951301,9513.01,0212310201011332,55784,9143,50,24,1,
53,53065951301,9513.01,0212310201013221,1532,1228,817,2,1,
53,53065951301,9513.01,0212310201100003,95600,666,150,1,1,
53,53065951301,9513.01,0212310201100330,60675,41938,6,4,2,
53,53065951301,9513.01,0212310201102001,47085,9283,42,1,1,
53,53065951301,9513.01,0212310201102113,7925,4009,37,10,2,
53,53065951301,9513.01,0212310201102231,12553,1976,38,51,1,
53,53065951402,9514.02,0212310201123232,27545,4803,38,1,1,
53,53065951402,9514.02,0212310201211121,78443,7630,48,4,1,
53,53065951402,9514.02,0212310201211301,23547,1775,163,22,1,
53,53065951402,9514.02,0212310201211323,14462,6069,21,2,1,
53,53065951402,9514.02,0212310201211330,5577,2911,20,6,1,
53,53065951402,9514.02,0212310201211332,15105,8125,10,25,2,
53,53065951402,9514.02,0212310201211333,15315,7017,9,6,1,
53,53065951402,9514.02,0212310201213110,29257,5895,32,40,7,
53,53065951402,9514.02,0212310201213111,11266,5203,19,8,4,
53,53065951402,9514.02,0212310201213112,113902,6147,42,7,2,
53,53065951402,9514.02,0212310201213113,24232,6411,33,8,2,
53,53065951402,9514.02,0212310201213130,458287,11930,12,2,1,
53,53065951402,9514.02,0212310201213131,230838,5917,14,3,1,
53,53065951402,9514.02,0212310201213132,341349,28799,12,5,2,
53,53065951402,9514.02,0212310201213133,192466,20980,28,5,3,
53,53065951402,9514.02,0212310201213301,369014,574,15,1,1,
53,53065951402,9514.02,0212310201213302,22474,7044,13,3,1,
53,53065951402,9514.02,0212310201213311,142292,10280,34,40,4,
53,53065951402,9514.02,0212310201213312,71197,38739,12,1,1,
53,53065951402,9514.02,0212310201213313,405827,17459,14,7,2,
53,53065951402,9514.02,0212310201213323,299,640,686,1,1,
53,53065951402,9514.02,0212310201213332,20961,2110,754,6,1,
53,53065951402,9514.02,0212310201213333,94718,12847,13,4,3,
53,53065951402,9514.02,0212310201231110,144558,4839,20,9,4,
53,53065951402,9514.02,0212310201231111,35453,22169,12,1,1,
53,53065951402,9514.02,0212310201231113,99738,23158,17,8,3,
53,53065951402,9514.02,0212310201231131,482332,40400,13,1,1,
53,53065951402,9514.02,0212310201231133,19011,9580,46,2,1,
53,53065951402,9514.02,0212310201300110,28282,8631,45,7,1,
53,53065951402,9514.02,0212310201300113,31808,8486,42,18,2,
53,53065951402,9514.02,0212310201300121,127578,7435,43,2,1,
53,53065951402,9514.02,0212310201300332,60469,9498,52,16,1,
53,53065951402,9514.02,0212310201301033,9613,2345,26,2,1,
53,53065951402,9514.02,0212310201301221,26010,6505,13,1,1,
53,53065951402,9514.02,0212310201301231,78226,9288,130,6,1,
53,53065951402,9514.02,0212310201301233,79376,7508,48,4,2,
53,53065951402,9514.02,0212310201302020,152480,11387,16,1,1,
53,53065951402,9514.02,0212310201302120,66594,6797,47,33,2,
53,53065951402,9514.02,0212310201302130,63844,6629,97,2,2,
53,53065951402,9514.02,0212310201302200,226671,16784,16,60,4,
53,53065951402,9514.02,0212310201302202,55958,11046,20,5,2,
53,53065951402,9514.02,0212310201302221,320992,16531,13,10,5,
53,53065951402,9514.02,0212310201302222,171279,12478,21,3,3,
53,53065951402,9514.02,0212310201302223,233585,13413,13,8,3,
53,53065951402,9514.02,0212310201302232,378363,11907,11,3,1,
53,53065951402,9514.02,0212310201302233,9887,707,31,5,3,
53,53065951402,9514.02,0212310201302310,32306,5303,139,1,1,
53,53065951402,9514.02,0212310201302322,637070,23471,13,1,1,
53,53065951402,9514.02,0212310201302323,400676,37523,12,21,3,
53,53065951402,9514.02,0212310201320001,129834,12665,17,2,1,
53,53065951402,9514.02,0212310201320011,504899,17710,16,2,2,
53,53065951402,9514.02,0212310201320012,321759,5944,16,2,2,
53,53065951402,9514.02,0212310201320013,41158,4798,54,6,1,
53,53065951402,9514.02,0212310201320020,3023,655,27,1,1,
53,53065951402,9514.02,0212310201320021,285487,19981,20,24,3,
53,53065951402,9514.02,0212310201320023,409939,35138,12,4,3,
53,53065951402,9514.02,0212310201320030,271238,8677,16,32,4,
53,53065951402,9514.02,0212310201320031,393438,17425,13,3,1,
53,53065951402,9514.02,0212310201320032,267738,15633,18,3,3,
53,53065951402,9514.02,0212310201320101,43268,4939,9,1,1,
53,53065951402,9514.02,0212310201320103,549332,11771,15,1,1,
53,53065951402,9514.02,0212310201320110,252069,17873,126,1,1,
53,53065951402,9514.02,0212310201320112,140435,23606,16,1,1,
53,53065951402,9514.02,0212310201320120,332700,17489,29,19,3,
53,53065951402,9514.02,0212310201320121,161870,6931,14,36,2,
53,53065951402,9514.02,0212310201320302,41667,4751,50,14,1,
53,53065951402,9514.02,0212310201321022,113695,17591,39,3,1,
53,53065951402,9514.02,0212310201321210,45103,1267,35,3,1,
53,53065951402,9514.02,0212310201321211,100492,7732,43,5,1,
53,53065951302,9513.02,0212310023001032,31992,3888,126,1,1,
53,53065951302,9513.02,0212310023001233,13312,5388,54,1,1,
53,53065951302,9513.02,0212310023030231,90720,6690,47,8,1,
53,53065951302,9513.02,0212310023030301,80285,7774,48,5,1,
53,53065951302,9513.02,0212310023032310,32532,2030,118,1,1,
53,53065951302,9513.02,0212310023033011,28356,9568,21,1,1,
53,53065951302,9513.02,0212310023033022,19914,15478,37,3,2,
53,53065951302,9513.02,0212310023033133,7854,6051,68,1,1,
53,53065951302,9513.02,0212310023033233,75947,3350,31,2,1,
53,53065951302,9513.02,0212310023033311,167230,11175,28,50,2,
53,53065951302,9513.02,0212310023033313,94591,10593,35,17,2,
53,53065951302,9513.02,0212310023033323,330973,10933,24,1,1,
53,53065951302,9513.02,0212310023033330,34476,8568,35,1,1,
53,53065951302,9513.02,0212310023033331,275659,35954,42,6,1,
53,53065951302,9513.02,0212310023102211,301,2721,602,3,1,
53,53065951302,9513.02,0212310023122031,10079,3478,18,2,1,
53,53065951302,9513.02,0212310023122033,14417,10780,61,1,1,
53,53065951302,9513.02,0212310023122122,227994,11181,35,1,1,
53,53065951302,9513.02,0212310023122210,3124,423,25,1,1,
53,53065951302,9513.02,0212310023122321,24533,9593,18,1,1,
53,53065951302,9513.02,0212310023122322,45822,8702,41,5,2,
53,53065951302,9513.02,0212310023210111,31670,574,121,1,1,
53,53065951302,9513.02,0212310023211110,167506,10640,27,15,3,
53,53065951302,9513.02,0212310023213010,6996,4179,29,1,1,
53,53065951302,9513.02,0212310023213123,12313,8229,123,1,1,
53,53065951302,9513.02,0212310023213132,29147,6985,125,1,1,
53,53065951302,9513.02,0212310023213211,228960,6816,60,28,3,
53,53065951302,9513.02,0212310023300001,42917,11094,49,3,1,
53,53065951302,9513.02,0212310023300021,67254,2287,51,2,2,
53,53065951302,9513.02,0212310023300030,13066,643,24,8,2,
53,53065951302,9513.02,0212310023300100,92099,9340,31,1,1,
53,53065951302,9513.02,0212310023300102,64785,5526,38,4,2,
53,53065951302,9513.02,0212310023300120,12565,9591,50,2,1,
53,53065951302,9513.02,0212310023300132,34207,1704,25,1,1,
53,53065951302,9513.02,0212310023300133,16000,759,24,1,1,
53,53065951302,9513.02,0212310023302020,27983,42,127,1,1,
53,53065951302,9513.02,0212310023302130,20670,2476,127,1,1,
53,53065951302,9513.02,0212310023303211,23587,2409,129,1,1,
53,53065951302,9513.02,0212310023311323,13595,835,138,2,1,
53,53065951302,9513.02,0212310023312032,17594,6590,56,2,1,
53,53065951302,9513.02,0212310023312203,8225,8442,44,3,1,
53,53065951302,9513.02,0212310023312221,11937,5975,29,1,1,
53,53065951302,9513.02,0212310023312223,5548,1007,131,1,1,
53,53065951302,9513.02,0212310023313103,10288,994,157,1,1,
53,53065951302,9513.02,0212310023313122,118231,11359,41,3,1,
53,53065951302,9513.02,0212310023313211,109231,11373,47,16,1,
53,53065951302,9513.02,0212310023313301,1801,944,139,1,1,
53,53065951302,9513.02,0212310023330001,40925,13758,31,2,1,
53,53065951302,9513.02,0212310023331001,48639,10145,56,4,1,
53,53063004200,42,0212310203133321,278097,30157,12,14,6,
53,53063004200,42,0212310203133322,346735,200231,8,1,1,
53,53063004200,42,0212310203133323,184203,97273,7,1,1,
53,53063004200,42,0212310203133330,196818,67767,16,52,10,
53,53063004200,42,0212310203133331,261048,56804,10,25,8,
53,53063004200,42,0212310203133332,409112,196839,25,6,3,
53,53063004200,42,0212310203133333,298924,13857,12,19,7,
53,53063004200,42,0212310203311110,216978,41132,13,5,3,
53,53063004200,42,0212310203311111,180463,7349,17,5,4,
53,53063004200,42,0212310203311112,164486,29213,13,1,1,
53,53063004200,42,0212310203311113,406726,109757,10,54,8,
53,53063004200,42,0212310203311131,51772,35453,13,4,2,
53,53063004200,42,0212310212022220,278736,12716,14,21,8,
53,53063004200,42,0212310212022221,228581,30557,14,6,5,
53,53063004200,42,0212310212022222,332566,59721,9,11,4,
53,53063004200,42,0212310212022223,422094,14191,10,7,2,
53,53063004200,42,0212310212022230,429552,12903,15,2,2,
53,53063004200,42,0212310212022232,420733,90995,11,4,3,
53,53063004200,42,0212310212200000,463941,344252,5,9,6,
53,53063004200,42,0212310212200001,340950,149568,10,3,3,
53,53063004200,42,0212310212200002,235226,31874,10,18,8,
53,53063004200,42,0212310212200003,348452,13528,12,14,3,
53,53063004200,42,0212310212200010,202902,80223,13,10,5,
53,53063004200,42,0212310212200011,305874,16706,12,24,8,
53,53063004200,42,0212310212200012,386525,159829,6,8,4,
53,53063004200,42,0212310212200013,197350,18952,16,4,4,
53,53063004200,42,0212310212200020,99667,8491,18,4,3,
53,53063004200,42,0212310212200021,502522,26278,12,23,6,
53,53063004200,42,0212310212200030,361994,156097,5,15,8,
53,53063004200,42,0212310212200031,364145,23518,38,1,1,
53,53063004300,43,0212310203311131,51772,35453,13,4,2,
53,53063004300,43,0212310203311132,41820,15795,12,1,1,
53,53063004300,43,0212310203311133,216029,41190,14,10,4,
53,53063004300,43,0212310203311311,190740,16808,12,2,2,
53,53063004300,43,0212310212200020,99667,8491,18,4,3,
53,53063004300,43,0212310212200021,502522,26278,12,23,6,
53,53063004300,43,0212310212200022,50265,7585,15,5,4,
53,53063004300,43,0212310212200023,175961,22575,13,5,5,
53,53063004300,43,0212310212200030,361994,156097,5,15,8,
53,53063004300,43,0212310212200031,364145,23518,38,1,1,
53,53063004300,43,0212310212200033,246418,19595,15,38,5,
53,53063004300,43,0212310212200200,337908,20898,13,16,6,
53,53063004300,43,0212310212200201,136939,8118,14,10,5,
53,53063004300,43,0212310212200210,341613,41150,13,22,9,
53,53063004300,43,0212310212200211,208419,17359,13,46,18,
53,53063004300,43,0212310212200212,541673,20458,11,5,2,
53,53063004300,43,0212310212200213,196428,15889,12,24,4,
53,53063012401,124.01,0212310212032121,20929,2143,15,1,1,
53,53063012401,124.01,0212310212032123,231007,14927,13,2,2,
53,53063012401,124.01,0212310212032130,539614,23590,16,1,1,
53,53063012401,124.01,0212310212032301,379487,216091,6,17,10,
53,53063012401,124.01,0212310212032303,377547,18903,18,7,4,
53,53063012401,124.01,0212310212032310,445803,320743,2,2,2,
53,53063012401,124.01,0212310212032312,112783,8603,17,4,3,
53,53063012401,124.01,0212310212032313,436795,276904,5,1,1,
53,53063012401,124.01,0212310212032330,441278,5645,17,1,1,
53,53063012401,124.01,0212310212033020,66264,17284,11,1,1,
53,53063012401,124.01,0212310212033021,226203,19856,11,14,3,
53,53063012401,124.01,0212310212033032,190848,6744,18,2,2,
53,53063012401,124.01,0212310212033210,242246,18940,16,29,4,
53,53063012401,124.01,0212310212033212,231832,10691,13,27,4,
53,53063012401,124.01,0212310212033231,167481,9260,16,10,3,
53,53063012401,124.01,0212310212033233,97990,4363,11,1,1,
53,53063012401,124.01,0212310212210101,162811,111221,56,15,1,
53,53063012401,124.01,0212310212210103,111122,15315,58,2,1,
53,53063012401,124.01,0212310212210111,46237,18546,12,3,1,
53,53063012401,124.01,0212310212210113,47608,20727,8,2,1,
53,53063012401,124.01,0212310212211012,54830,8492,55,2,1,
53,53063012401,124.01,0212310212211013,198514,28660,11,5,1,
53,53063012401,124.01,0212310212211031,360852,25632,13,4,2,
53,53063012401,124.01,0212310212211100,391840,31853,14,2,2,
53,53063012401,124.01,0212310212211102,69652,11632,10,3,1,
53,53063012401,124.01,0212310212211121,228290,19455,15,30,9,
53,53063012401,124.01,0212310212211122,311512,25768,15,38,4,
53,53063012401,124.01,0212310212211123,469059,30943,12,5,3,
53,53063012401,124.01,0212310212211132,150545,25758,9,3,3,
53,53063012401,124.01,0212310212211211,369705,26446,14,2,2,
53,53063012401,124.01,0212310212211212,345487,20765,13,24,5,
53,53063012401,124.01,0212310212211221,723672,41290,11,1,1,
53,53063012401,124.01,0212310212211230,16124,6054,10,3,1,
53,53063012401,124.01,0212310212211231,263519,15093,15,10,2,
53,53063012401,124.01,0212310212211233,70276,40427,12,1,1,
53,53063012401,124.01,0212310212211300,221680,25238,13,4,2,
53,53063012401,124.01,0212310212211301,122878,17501,10,12,1,
53,53063012401,124.01,0212310212211303,27441,6086,13,1,1,
53,53063012401,124.01,0212310212211310,101639,6211,13,1,1,
53,53063012401,124.01,0212310212211312,250874,13449,11,5,2,
53,53063012401,124.01,0212310212211313,431190,23244,11,2,2,
53,53063012401,124.01,0212310212211322,95701,11621,16,3,2,
53,53063012401,124.01,0212310212211330,441468,21197,13,9,3,
53,53063012401,124.01,0212310212211331,108675,7456,14,4,2,
53,53063012401,124.01,0212310212211333,580238,17376,14,1,1,
53,53063012401,124.01,0212310212213001,7667,620,25,2,1,
53,53063012401,124.01,0212310212213101,31544,11008,23,7,2,
53,53063012401,124.01,0212310212213102,83539,5661,20,1,1,
53,53063012401,124.01,0212310212213110,171488,5932,11,4,1,
53,53063012401,124.01,0212310212213111,308478,33946,36,6,2,
53,53063012401,124.01,0212310212213112,277417,10986,20,20,4,
53,53063012401,124.01,0212310212213123,80470,298,40,1,1,
53,53063012401,124.01,0212310212213132,61980,7497,46,36,3,
53,53063010504,105.04,0212310210202313,145969,11274,17,17,2,
53,53063010504,105.04,0212310210203202,11394,1612,33,2,1,
53,53063010504,105.04,0212310210203203,397750,35855,11,3,2,
53,53063010504,105.04,0212310210203221,409861,11686,14,1,1,
53,53063010504,105.04,0212310210203223,224161,18232,11,27,4,
53,53063010504,105.04,0212310210203230,421955,16290,13,3,2,
53,53063010504,105.04,0212310210203231,244013,14097,12,7,3,
53,53063010504,105.04,0212310210203232,233583,13696,22,5,2,
53,53063010504,105.04,0212310210203233,152556,8783,14,2,2,
53,53063010504,105.04,0212310210203301,184456,41510,13,1,1,
53,53063010504,105.04,0212310210203303,41600,22726,103,1,1,
53,53063010504,105.04,0212310210220113,86700,38318,15,1,1,
53,53063010504,105.04,0212310210220311,313575,16890,14,9,2,
53,53063010504,105.04,0212310210221020,459719,28842,15,6,3,
53,53063010504,105.04,0212310210221022,275357,30076,13,7,1,
53,53063010504,105.04,0212310210221030,360201,11413,13,2,2,
53,53063010504,105.04,0212310210221031,80619,10700,9,1,1,
53,53063010504,105.04,0212310210221033,160038,22766,15,4,1,
53,53063010504,105.04,0212310210221101,45603,24447,109,1,1,
53,53063010504,105.04,0212310210221102,15437,426,44,1,1,
53,53063010504,105.04,0212310210221120,308157,17260,14,18,5,
53,53063010504,105.04,0212310210221122,78188,8160,14,5,2,
53,53063010504,105.04,0212310210221201,52921,5175,62,5,2,
53,53063010504,105.04,0212310210221210,313778,20483,15,12,5,
53,53063010504,105.04,0212310210221211,427548,7083,13,5,4,
53,53063010504,105.04,0212310210221212,188593,11262,18,9,2,
53,53063010504,105.04,0212310210221213,240228,19712,18,4,3,
53,53063010504,105.04,0212310210221221,494487,17737,15,1,1,
53,53063010504,105.04,0212310210221230,291634,11897,14,1,1,
53,53063010504,105.04,0212310210221233,25955,11884,61,15,2,
53,53063010504,105.04,0212310210221300,396254,17235,11,4,3,
53,53063010504,105.04,0212310210221301,232052,11818,87,12,5,
53,53063010504,105.04,0212310210221302,296032,19289,32,19,5,
53,53063010504,105.04,0212310210221322,49586,13207,19,3,2,
53,53063010504,105.04,0212310210223001,299683,23587,12,7,1,
53,53063011202,112.02,0212310210221300,396254,17235,11,4,3,
53,53063011202,112.02,0212310210221301,232052,11818,87,12,5,
53,53063011202,112.02,0212310210221302,296032,19289,32,19,5,
53,53063011202,112.02,0212310210221303,738180,23822,14,5,2,
53,53063011202,112.02,0212310210221312,560805,41087,11,1,1,
53,53063011202,112.02,0212310210221321,140735,18836,11,3,1,
53,53063011202,112.02,0212310210221322,49586,13207,19,3,2,
53,53063011202,112.02,0212310210221330,238035,25312,12,11,6,
53,53063011202,112.02,0212310210222131,32511,4632,18,6,1,
53,53063011202,112.02,0212310210223030,435478,11825,15,1,1,
53,53063011202,112.02,0212310210223031,190059,14296,14,3,2,
53,53063011202,112.02,0212310210223033,208285,22641,12,2,2,
53,53063011202,112.02,0212310210223103,472523,11746,14,1,1,
53,53063011202,112.02,0212310210223120,506039,32865,14,7,3,
53,53063011202,112.02,0212310210223121,149367,37352,12,1,1,
53,53063011202,112.02,0212310210223130,75923,5970,11,1,1,
53,53063011202,112.02,0212310210223211,492,644,51,4,1,
53,53063011202,112.02,0212310210223212,202282,8675,14,3,2,
53,53063011202,112.02,0212310210223213,336885,11382,18,2,1,
53,53063011202,112.02,0212310210223223,13136,4675,13,1,1,
53,53063011202,112.02,0212310210223300,109432,19061,20,6,4,
53,53063011202,112.02,0212310210223301,729500,17701,16,2,1,
53,53063011202,112.02,0212310210223303,40140,5620,16,11,3,
53,53063011202,112.02,0212310210223320,185206,12060,23,9,2,
53,53063011202,112.02,0212310210223330,130373,5933,12,2,1,
53,53063011202,112.02,0212310212001100,48366,50546,43,14,2,
53,53063011202,112.02,0212310212001123,120770,9311,42,8,2,
53,53063011202,112.02,0212310212001130,1713,554,38,1,1,
53,53063011202,112.02,0212310212001310,19923,4422,17,26,1,
53,53063011202,112.02,0212310212001320,345063,2952,16,2,2,
53,53063011202,112.02,0212310212003031,41999,6060,13,2,1,
53,53063011202,112.02,0212310212003100,153344,23787,21,1,1,
53,53063011202,112.02,0212310212003120,57493,10045,14,8,3,
53,53063011202,112.02,0212310212003123,56442,10673,13,1,1,
53,53063011202,112.02,0212310212003301,59798,18660,15,1,1,
53,53063011202,112.02,0212310212003303,169654,23134,14,5,2,
53,53063011202,112.02,0212310212003321,161131,3574,16,1,1,
53,53063011202,112.02,0212310212010002,9756,5357,21,3,1,
53,53063011202,112.02,0212310212010011,27033,8169,21,2,1,
53,53063011202,112.02,0212310212010013,38836,8213,27,7,1,
53,53063011202,112.02,0212310212010100,24296,2345,9,1,1,
53,53063011202,112.02,0212310212010102,187269,6268,42,1,1,
53,53063011202,112.02,0212310212010121,10130,5508,17,5,1,
53,53063011202,112.02,0212310212010231,7961,2950,118,1,1,
53,53063011202,112.02,0212310212010232,69710,6079,48,1,1,
53,53063011202,112.02,0212310212010312,37919,6898,53,247,5,
53,53063011202,112.02,0212310212010321,7100,4808,37,7,1,
53,53063011202,112.02,0212310212010331,32368,18355,13,5,3,
53,53063011202,112.02,0212310212011223,67382,3263,36,2,1,
53,53063011202,112.02,0212310212012011,16614,4421,33,1,1,
53,53063011202,112.02,0212310212012030,87633,9607,41,8,1,
53,53063011202,112.02,0212310212012101,24169,13277,13,1,1,
53,53063011202,112.02,0212310212012211,42258,5890,12,2,2,
53,53063011202,112.02,0212310212013001,131818,12425,37,6,1,
53,53063005000,50,0212310212201221,507857,23783,19,2,2,
53,53063005000,50,0212310212201223,280503,15676,12,20,9,
53,53063005000,50,0212310212201230,247212,20098,12,20,5,
53,53063005000,50,0212310212201232,224519,18419,16,57,19,
53,53063005000,50,0212310212201233,247839,18723,12,57,7,
53,53063005000,50,0212310212202103,335505,11831,13,7,3,
53,53063005000,50,0212310212202112,340620,21114,11,42,7,
53,53063005000,50,0212310212202121,352068,29418,11,51,7,
53,53063005000,50,0212310212202123,260118,8695,11,12,4,
53,53063005000,50,0212310212202130,267814,10115,12,5,3,
53,53063005000,50,0212310212202131,447147,35759,9,2,2,
53,53063005000,50,0212310212202300,492195,40141,10,1,1,
53,53063005000,50,0212310212202323,244933,164071,3,1,1,
53,53063005000,50,0212310212203001,165834,31577,14,9,5,
53,53063005000,50,0212310212203003,233344,19790,14,6,4,
53,53063005000,50,0212310212203010,156496,71990,11,8,6,
53,53063005000,50,0212310212203011,180958,24828,12,20,5,
53,53063005000,50,0212310212203012,293883,8038,11,2,2,
53,53063005000,50,0212310212203013,250389,14581,13,67,10,
53,53063005000,50,0212310212203020,291113,5852,15,6,3,
53,53063005000,50,0212310212203021,663821,17768,13,1,1,
53,53063005000,50,0212310212203023,406444,20620,11,9,5,
53,53063005000,50,0212310212203030,192303,24175,12,16,4,
53,53063005000,50,0212310212203031,92006,8049,13,6,2,
53,53063005000,50,0212310212203032,62282,17224,19,9,1,
53,53063005000,50,0212310212203100,37289,11864,23,2,2,
53,53063005000,50,0212310212203103,81098,44532,13,8,2,
53,53063005000,50,0212310212203122,127675,23478,14,13,3,
53,53063005000,50,0212310212203132,390319,5855,13,1,1,
53,53063005000,50,0212310212203201,6538,796,22,1,1,
53,53063005000,50,0212310212203213,83189,6052,12,1,1,
53,53063005000,50,0212310212203220,60420,9235,44,3,2,
53,53063005000,50,0212310212203223,2283,431,135,10,2,
53,53063005000,50,0212310212203230,82420,18209,27,5,2,
53,53063005000,50,0212310212203232,3920,423,167,11,1,
53,53063005000,50,0212310212203233,2337,329,98,5,1,
53,53063005000,50,0212310212203313,170307,6327,47,1,1,
53,53063005000,50,0212310212203322,19513,7828,13,1,1,
53,53063005000,50,0212310212220112,172371,99625,5,4,2,
53,53063010301,103.01,0212310201110301,80352,9172,48,2,1,
53,53063010301,103.01,0212310201110303,116472,10897,46,1,1,
53,53063010301,103.01,0212310201110321,402911,19887,39,4,2,
53,53063010301,103.01,0212310201110323,22237,5165,15,3,2,
53,53063010301,103.01,0212310201110330,336395,14944,11,23,9,
53,53063010301,103.01,0212310201110332,275591,11539,14,2,2,
53,53063010301,103.01,0212310201111210,69306,3974,60,2,1,
53,53063010301,103.01,0212310201111221,140094,4165,11,7,3,
53,53063010301,103.01,0212310201111223,276304,28113,11,6,3,
53,53063010301,103.01,0212310201111230,308068,11325,13,5,2,
53,53063010301,103.01,0212310201111231,526103,17602,12,1,1,
53,53063010301,103.01,0212310201111232,114455,14305,13,5,2,
53,53063010301,103.01,0212310201111233,353790,17605,12,3,2,
53,53063010301,103.01,0212310201111303,41798,17489,9,1,1,
53,53063010301,103.01,0212310201112011,13576,4581,42,1,1,
53,53063010301,103.01,0212310201112030,4966,606,42,1,1,
53,53063010301,103.01,0212310201112032,75562,8166,43,2,2,
53,53063010301,103.01,0212310201112101,69546,8530,13,29,4,
53,53063010301,103.01,0212310201112102,97044,41358,117,1,1,
53,53063010301,103.01,0212310201112103,148928,22148,31,11,7,
53,53063010301,103.01,0212310201112110,163935,11105,13,4,2,
53,53063010301,103.01,0212310201112111,132325,10296,13,4,4,
53,53063010301,103.01,0212310201112112,45410,4934,51,5,3,
53,53063010301,103.01,0212310201112113,73242,5333,122,1,1,
53,53063010301,103.01,0212310201112121,166945,11852,10,1,1,
53,53063010301,103.01,0212310201112123,10655,9496,96,2,1,
53,53063010301,103.01,0212310201112130,114510,17644,13,2,1,
53,53063010301,103.01,0212310201112131,301997,11797,16,3,1,
53,53063010301,103.01,0212310201112132,390977,23947,13,214,6,
53,53063010301,103.01,0212310201112311,21542,6495,16,7,2,
53,53063010301,103.01,0212310201112312,7946,530,40,15,2,
53,53063010301,103.01,0212310201113001,364015,18398,12,7,6,
53,53063010301,103.01,0212310201113002,203504,5574,10,1,1,
53,53063010301,103.01,0212310201113003,339951,35328,10,1,1,
53,53063010301,103.01,0212310201113010,364194,14753,14,3,2,
53,53063010301,103.01,0212310201113011,442496,23337,13,6,1,
53,53063010301,103.01,0212310201113012,493973,99136,26,25,7,
53,53063010301,103.01,0212310201113013,179892,13389,8,2,2,
53,53063010301,103.01,0212310201113020,10529,5869,16,1,1,
53,53063010301,103.01,0212310201113021,382061,20699,11,5,3,
53,53063010301,103.01,0212310201113030,377423,111855,10,4,2,
53,53063010301,103.01,0212310201113103,86549,7974,125,1,1,
53,53063010301,103.01,0212310201113123,116758,11789,32,1,1,
53,53063010301,103.01,0212310201113230,28881,4439,40,8,2,
53,53063010301,103.01,0212310201113232,18342,4047,36,6,3,
53,53063010301,103.01,0212310201113233,75411,12235,48,1,1,
53,53063010301,103.01,0212310201113320,22001,5196,226,18,2,
53,53063013600,136,0212310203132333,423670,26583,11,2,2,
53,53063013600,136,0212310203133203,263741,10909,9,28,2,
53,53063013600,136,0212310203133220,56667,4591,13,1,1,
53,53063013600,136,0212310203133221,218105,11062,14,15,4,
53,53063013600,136,0212310203133222,55355,4782,13,1,1,
53,53063013600,136,0212310203133223,255910,20373,11,6,3,
53,53063013600,136,0212310203133230,84374,24549,13,4,3,
53,53063013600,136,0212310203133232,159363,14953,16,8,4,
53,53063013600,136,0212310203301233,54362,1039,712,1,1,
53,53063013600,136,0212310203302132,45512,1099,111,4,1,
53,53063013600,136,0212310203302310,107149,6352,63,1,1,
53,53063013600,136,0212310203303022,210154,78025,8,5,2,
53,53063013600,136,0212310203303023,40053,26174,15,8,1,
